i,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,mutation_params,generation_strategy,jaccard_threshold,timestamp
9,"(None, 5, 5)",good,0.4,"421,1136,714,138,42,635,3013,2326,39,2204,762,1416,152,281,1853,211,744,1692,133,377,53,40,449,10,2042,172,23,549,793,8,274,317,56,1500,2164,1042,178,1385,27,65,187,1510,157,1532,243,1929,917,218,647,539","421,1136,714,138,42,635,3013,2326,39,2204,762,1416,152,281,1853,211,744,1692,133,377,53,40,449,10,2042,172,23,549,793,8,274,317,56,1500,2164,1042,178,1385,27,65,187,1510,157,1532,101,1929,917,218,647,539","sync_421,sync_1136,sync_714,sync_138,sync_42,sync_635,sync_3013,sync_2326,sync_39,sync_2204,sync_762,sync_1416,sync_152,sync_281,sync_1853,sync_211,sync_744,sync_1692,sync_133,sync_377,sync_53,sync_40,sync_449,sync_10,sync_2042,sync_172,sync_23,sync_549,sync_793,sync_8,sync_274,sync_317,sync_56,sync_1500,sync_2164,sync_1042,sync_178,sync_1385,sync_27,sync_65,sync_187,sync_1510,sync_157,sync_1532,del_243,add_101,sync_1929,sync_917,sync_218,sync_647,sync_539",1,"[{0, 1, 14, 15}, {0, 1, 14}, {8, 3, 14, 7}, {0, 1, 3, 14}, {0, 15}]","[{8, 3, 14, 7}, {0, 1, 14, 15}, {0, 1, 14}, {7}, {7}]",138.965,20.54,1.158,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
9,"(None, 10, 5)",good,0.4,"421,1136,714,138,42,635,3013,2326,39,2204,762,1416,152,281,1853,211,744,1692,133,377,53,40,449,10,2042,172,23,549,793,8,274,317,56,1500,2164,1042,178,1385,27,65,187,1510,157,1532,243,1929,917,218,647,539","421,1136,714,138,42,635,3013,2326,39,2204,762,1416,152,281,1853,211,744,1692,133,377,53,40,449,10,2042,172,23,549,793,8,274,317,56,1500,2164,1042,178,1385,27,65,187,1510,157,1532,101,1929,917,218,647,539","sync_421,sync_1136,sync_714,sync_138,sync_42,sync_635,sync_3013,sync_2326,sync_39,sync_2204,sync_762,sync_1416,sync_152,sync_281,sync_1853,sync_211,sync_744,sync_1692,sync_133,sync_377,sync_53,sync_40,sync_449,sync_10,sync_2042,sync_172,sync_23,sync_549,sync_793,sync_8,sync_274,sync_317,sync_56,sync_1500,sync_2164,sync_1042,sync_178,sync_1385,sync_27,sync_65,sync_187,sync_1510,sync_157,sync_1532,del_243,add_101,sync_1929,sync_917,sync_218,sync_647,sync_539",1,"[{0, 1, 14, 15}, {0, 1, 14}, {8, 3, 14, 7}, {0, 1, 3, 14}, {0, 15}]","[{8, 3, 14, 7}, {0, 1, 14, 15}, {0, 1, 14}, {7}, {7}]",138.965,37.05,1.151,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
10,"(None, 1, 0)",good,0.3,"645,739,620,969,642,1260,865,631,87,2020,99,556,1076,763,565,134,108,1185,1210,1997,1104,1727,1134,1725,1243,1979,1096,1064,1054,935,1095,613,721,583,643,20,559,574,843,1038,623,679,674,742,569,657,1084,188,1342,1067","645,739,620,969,642,1260,865,631,87,2020,99,556,1076,763,565,134,108,1185,1210,1997,1104,1727,1134,1725,1243,1979,1096,1064,1054,935,1095,613,721,583,643,20,559,574,843,1038,623,679,674,742,569,657,1084,188,1342,2","sync_645,sync_739,sync_620,sync_969,sync_642,sync_1260,sync_865,sync_631,sync_87,sync_2020,sync_99,sync_556,sync_1076,sync_763,sync_565,sync_134,sync_108,sync_1185,sync_1210,sync_1997,sync_1104,sync_1727,sync_1134,sync_1725,sync_1243,sync_1979,sync_1096,sync_1064,sync_1054,sync_935,sync_1095,sync_613,sync_721,sync_583,sync_643,sync_20,sync_559,sync_574,sync_843,sync_1038,sync_623,sync_679,sync_674,sync_742,sync_569,sync_657,sync_1084,sync_188,sync_1342,add_2,del_1067",1,"[{0, 8, 3}, {0, 1, 8, 14}, {8, 1, 3}, {0, 8, 3}, {8, 1}]","[{11, 2, 3}, {11, 2, 3}, {11, 2, 3}, {11, 2, 3}, {11, 3}]",131.874,0.507,1.457,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
10,"(None, 10, 0)",good,0.0,"645,739,620,969,642,1260,865,631,87,2020,99,556,1076,763,565,134,108,1185,1210,1997,1104,1727,1134,1725,1243,1979,1096,1064,1054,935,1095,613,721,583,643,20,559,574,843,1038,623,679,674,742,569,657,1084,188,1342,1067","645,739,620,969,642,1260,865,631,87,2020,99,556,1076,763,565,134,108,1185,1210,1997,1104,1727,1134,1725,1243,1979,1096,1064,1054,935,1095,613,721,583,643,20,559,574,843,1038,623,679,674,742,569,657,1084,188,1342,1534","sync_645,sync_739,sync_620,sync_969,sync_642,sync_1260,sync_865,sync_631,sync_87,sync_2020,sync_99,sync_556,sync_1076,sync_763,sync_565,sync_134,sync_108,sync_1185,sync_1210,sync_1997,sync_1104,sync_1727,sync_1134,sync_1725,sync_1243,sync_1979,sync_1096,sync_1064,sync_1054,sync_935,sync_1095,sync_613,sync_721,sync_583,sync_643,sync_20,sync_559,sync_574,sync_843,sync_1038,sync_623,sync_679,sync_674,sync_742,sync_569,sync_657,sync_1084,sync_188,sync_1342,add_1534,del_1067",1,"[{0, 8, 3}, {0, 1, 8, 14}, {8, 1, 3}, {0, 8, 3}, {8, 1}]","[{7}, {16, 7}, {5, 7}, {15, 5, 7}, {5, 15}]",131.874,36.653,1.183,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
10,"(None, 1, 5)",bad,0.984,"645,739,620,969,642,1260,865,631,87,2020,99,556,1076,763,565,134,108,1185,1210,1997,1104,1727,1134,1725,1243,1979,1096,1064,1054,935,1095,613,721,583,643,20,559,574,843,1038,623,679,674,742,569,657,1084,188,1342,1067","645,739,620,969,642,1260,865,631,87,2020,99,556,1076,763,565,134,108,1185,1210,1997,1104,1727,1134,1725,1243,1979,1096,1064,1054,935,1095,613,721,583,643,20,559,574,843,1038,623,679,674,742,902,657,1084,188,1342,1067","sync_645,sync_739,sync_620,sync_969,sync_642,sync_1260,sync_865,sync_631,sync_87,sync_2020,sync_99,sync_556,sync_1076,sync_763,sync_565,sync_134,sync_108,sync_1185,sync_1210,sync_1997,sync_1104,sync_1727,sync_1134,sync_1725,sync_1243,sync_1979,sync_1096,sync_1064,sync_1054,sync_935,sync_1095,sync_613,sync_721,sync_583,sync_643,sync_20,sync_559,sync_574,sync_843,sync_1038,sync_623,sync_679,sync_674,sync_742,add_902,del_569,sync_657,sync_1084,sync_188,sync_1342,sync_1067",1,"[{0, 8, 3}, {0, 1, 8, 14}, {8, 1, 3}, {0, 8, 3}, {8, 1}]","[{0, 1, 8, 14}, {8, 1, 3}, {8, 1}, {8, 3}, {8, 3, 13, 14}]",131.874,1.02,1.166,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
10,"(None, 5, 5)",bad,0.91,"645,739,620,969,642,1260,865,631,87,2020,99,556,1076,763,565,134,108,1185,1210,1997,1104,1727,1134,1725,1243,1979,1096,1064,1054,935,1095,613,721,583,643,20,559,574,843,1038,623,679,674,742,569,657,1084,188,1342,1067","645,739,620,969,642,1260,865,631,87,2020,99,556,1076,763,565,134,108,1185,1210,1997,1104,1727,1134,1725,1243,1979,1096,1064,1054,935,1095,613,721,583,643,20,559,574,843,1038,623,679,902,742,569,657,1084,188,1342,1067","sync_645,sync_739,sync_620,sync_969,sync_642,sync_1260,sync_865,sync_631,sync_87,sync_2020,sync_99,sync_556,sync_1076,sync_763,sync_565,sync_134,sync_108,sync_1185,sync_1210,sync_1997,sync_1104,sync_1727,sync_1134,sync_1725,sync_1243,sync_1979,sync_1096,sync_1064,sync_1054,sync_935,sync_1095,sync_613,sync_721,sync_583,sync_643,sync_20,sync_559,sync_574,sync_843,sync_1038,sync_623,sync_679,add_902,del_674,sync_742,sync_569,sync_657,sync_1084,sync_188,sync_1342,sync_1067",1,"[{0, 8, 3}, {0, 1, 8, 14}, {8, 1, 3}, {0, 8, 3}, {8, 1}]","[{0, 1, 8, 14}, {8, 1, 3}, {8, 1}, {8, 3, 13, 14}, {0, 1, 7, 14, 16}]",131.874,12.151,1.199,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
10,"(None, 10, 5)",bad,0.984,"645,739,620,969,642,1260,865,631,87,2020,99,556,1076,763,565,134,108,1185,1210,1997,1104,1727,1134,1725,1243,1979,1096,1064,1054,935,1095,613,721,583,643,20,559,574,843,1038,623,679,674,742,569,657,1084,188,1342,1067","645,739,620,969,642,1260,865,631,87,2020,99,556,1076,763,565,134,108,1185,1210,1997,1104,1727,1134,1725,1243,1979,1096,1064,1054,935,1095,613,721,583,643,902,20,559,574,843,1038,623,679,674,742,657,1084,188,1342,1067","sync_645,sync_739,sync_620,sync_969,sync_642,sync_1260,sync_865,sync_631,sync_87,sync_2020,sync_99,sync_556,sync_1076,sync_763,sync_565,sync_134,sync_108,sync_1185,sync_1210,sync_1997,sync_1104,sync_1727,sync_1134,sync_1725,sync_1243,sync_1979,sync_1096,sync_1064,sync_1054,sync_935,sync_1095,sync_613,sync_721,sync_583,sync_643,add_902,sync_20,sync_559,sync_574,sync_843,sync_1038,sync_623,sync_679,sync_674,sync_742,del_569,sync_657,sync_1084,sync_188,sync_1342,sync_1067",2,"[{0, 8, 3}, {0, 1, 8, 14}, {8, 1, 3}, {0, 8, 3}, {8, 1}]","[{0, 1, 8, 14}, {8, 1, 3}, {8, 1}, {0, 8, 3}, {8, 3, 13, 14}]",131.874,61.337,1.162,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
11,"(None, 1, 0)",good,0.452,"1272,33,65,793,42,727,400,1349,2042,1463,199,1390,1624,1962,375,1235,1248,1398,696,1043,2102,1547,257,373,980,318,39,17,1769,898","1272,33,65,793,42,727,400,1349,2042,1463,199,1390,1624,1962,375,1235,1248,1398,696,1043,2102,1547,257,373,980,318,39,17,1769,1527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1272,sync_33,sync_65,sync_793,sync_42,sync_727,sync_400,sync_1349,sync_2042,sync_1463,sync_199,sync_1390,sync_1624,sync_1962,sync_375,sync_1235,sync_1248,sync_1398,sync_696,sync_1043,sync_2102,sync_1547,sync_257,sync_373,sync_980,sync_318,sync_39,sync_17,sync_1769,add_1527,del_898",1,"[{7}, {10, 13}, {3, 13}, {2, 3}, {3, 7}]","[{3, 7}, {2, 3}, {7}, {3}, {15, 7}]",114.157,3.454,1.331,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
11,"(None, 10, 0)",good,0.452,"1272,33,65,793,42,727,400,1349,2042,1463,199,1390,1624,1962,375,1235,1248,1398,696,1043,2102,1547,257,373,980,318,39,17,1769,898","1272,33,65,793,42,727,400,1349,2042,1463,199,1390,1624,1962,375,1235,1248,1398,696,1043,2102,1547,257,373,980,318,39,17,1769,1527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1272,sync_33,sync_65,sync_793,sync_42,sync_727,sync_400,sync_1349,sync_2042,sync_1463,sync_199,sync_1390,sync_1624,sync_1962,sync_375,sync_1235,sync_1248,sync_1398,sync_696,sync_1043,sync_2102,sync_1547,sync_257,sync_373,sync_980,sync_318,sync_39,sync_17,sync_1769,add_1527,del_898",1,"[{7}, {10, 13}, {3, 13}, {2, 3}, {3, 7}]","[{3, 7}, {2, 3}, {7}, {3}, {15, 7}]",114.157,41.574,1.133,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
11,"(None, 1, 5)",good,0.252,"1272,33,65,793,42,727,400,1349,2042,1463,199,1390,1624,1962,375,1235,1248,1398,696,1043,2102,1547,257,373,980,318,39,17,1769,898","1272,33,65,793,42,727,400,1349,2042,1463,199,1390,1624,1962,375,1235,1248,1398,696,1043,2102,1547,257,373,1527,318,39,17,1769,898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1272,sync_33,sync_65,sync_793,sync_42,sync_727,sync_400,sync_1349,sync_2042,sync_1463,sync_199,sync_1390,sync_1624,sync_1962,sync_375,sync_1235,sync_1248,sync_1398,sync_696,sync_1043,sync_2102,sync_1547,sync_257,sync_373,add_1527,del_980,sync_318,sync_39,sync_17,sync_1769,sync_898",1,"[{7}, {10, 13}, {3, 13}, {2, 3}, {3, 7}]","[{3, 7}, {7}, {1, 3, 14}, {10, 13}, {15}]",114.157,0.892,1.251,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
11,"(None, 5, 5)",good,0.252,"1272,33,65,793,42,727,400,1349,2042,1463,199,1390,1624,1962,375,1235,1248,1398,696,1043,2102,1547,257,373,980,318,39,17,1769,898","1272,33,65,793,42,727,400,1349,2042,1463,199,1390,1624,1962,375,1235,1248,1398,696,1043,2102,1547,257,373,1527,318,39,17,1769,898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1272,sync_33,sync_65,sync_793,sync_42,sync_727,sync_400,sync_1349,sync_2042,sync_1463,sync_199,sync_1390,sync_1624,sync_1962,sync_375,sync_1235,sync_1248,sync_1398,sync_696,sync_1043,sync_2102,sync_1547,sync_257,sync_373,del_980,add_1527,sync_318,sync_39,sync_17,sync_1769,sync_898",1,"[{7}, {10, 13}, {3, 13}, {2, 3}, {3, 7}]","[{3, 7}, {7}, {1, 3, 14}, {10, 13}, {15}]",114.157,32.507,1.109,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
11,"(None, 10, 5)",good,0.252,"1272,33,65,793,42,727,400,1349,2042,1463,199,1390,1624,1962,375,1235,1248,1398,696,1043,2102,1547,257,373,980,318,39,17,1769,898","1272,33,65,793,42,727,400,1349,2042,1463,199,1390,1624,1962,375,1235,1248,1398,696,1043,2102,1547,257,373,1527,318,39,17,1769,898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1272,sync_33,sync_65,sync_793,sync_42,sync_727,sync_400,sync_1349,sync_2042,sync_1463,sync_199,sync_1390,sync_1624,sync_1962,sync_375,sync_1235,sync_1248,sync_1398,sync_696,sync_1043,sync_2102,sync_1547,sync_257,sync_373,del_980,add_1527,sync_318,sync_39,sync_17,sync_1769,sync_898",1,"[{7}, {10, 13}, {3, 13}, {2, 3}, {3, 7}]","[{3, 7}, {7}, {1, 3, 14}, {10, 13}, {15}]",114.157,56.175,1.129,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
12,"(None, 1, 0)",bad,1.0,"45,189,2439,2192,65,66,110,2786,426,1073,435,670,1666,147,1193,2551,679,7,214,1844,137,140,729,210,1110,44,474,431,301,133,715,1155,218,187,211,256,588,123,387,433,63,79,278,1019,196,118","45,189,2439,2192,65,66,110,2786,426,1073,435,670,1666,147,1193,2551,679,7,214,1844,137,140,729,210,1110,44,474,431,301,133,715,1155,218,187,211,256,588,123,387,433,63,79,278,1019,196,57,-1,-1,-1,-1","sync_45,sync_189,sync_2439,sync_2192,sync_65,sync_66,sync_110,sync_2786,sync_426,sync_1073,sync_435,sync_670,sync_1666,sync_147,sync_1193,sync_2551,sync_679,sync_7,sync_214,sync_1844,sync_137,sync_140,sync_729,sync_210,sync_1110,sync_44,sync_474,sync_431,sync_301,sync_133,sync_715,sync_1155,sync_218,sync_187,sync_211,sync_256,sync_588,sync_123,sync_387,sync_433,sync_63,sync_79,sync_278,sync_1019,sync_196,add_57,del_118",1,"[{0, 15}, {0, 15}, {0, 13, 15}, {0, 15}, {0, 1, 5, 7}]","[{0, 15}, {0, 15}, {0, 15}, {0, 3, 7}, {0, 1, 3, 14}]",129.479,0.54,1.389,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
12,"(None, 10, 0)",bad,0.984,"45,189,2439,2192,65,66,110,2786,426,1073,435,670,1666,147,1193,2551,679,7,214,1844,137,140,729,210,1110,44,474,431,301,133,715,1155,218,187,211,256,588,123,387,433,63,79,278,1019,196,118","45,189,2439,2192,65,66,110,2786,426,1073,435,670,1666,147,1193,2551,679,7,214,1844,137,140,729,210,1110,44,474,431,301,133,715,1155,218,187,211,256,588,123,387,433,63,79,278,1019,57,118,-1,-1,-1,-1","sync_45,sync_189,sync_2439,sync_2192,sync_65,sync_66,sync_110,sync_2786,sync_426,sync_1073,sync_435,sync_670,sync_1666,sync_147,sync_1193,sync_2551,sync_679,sync_7,sync_214,sync_1844,sync_137,sync_140,sync_729,sync_210,sync_1110,sync_44,sync_474,sync_431,sync_301,sync_133,sync_715,sync_1155,sync_218,sync_187,sync_211,sync_256,sync_588,sync_123,sync_387,sync_433,sync_63,sync_79,sync_278,sync_1019,add_57,del_196,sync_118",1,"[{0, 15}, {0, 15}, {0, 13, 15}, {0, 15}, {0, 1, 5, 7}]","[{0, 15}, {0, 15}, {0, 15}, {0, 1, 5, 7}, {0, 3, 7}]",129.479,46.46,1.453,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
12,"(None, 1, 5)",bad,0.984,"45,189,2439,2192,65,66,110,2786,426,1073,435,670,1666,147,1193,2551,679,7,214,1844,137,140,729,210,1110,44,474,431,301,133,715,1155,218,187,211,256,588,123,387,433,63,79,278,1019,196,118","45,189,2439,2192,65,66,110,2786,426,1073,435,670,1666,147,1193,2551,679,7,214,1844,137,140,729,210,1110,44,474,431,301,133,715,1155,218,187,211,256,588,123,387,433,1004,79,278,1019,196,118,-1,-1,-1,-1","sync_45,sync_189,sync_2439,sync_2192,sync_65,sync_66,sync_110,sync_2786,sync_426,sync_1073,sync_435,sync_670,sync_1666,sync_147,sync_1193,sync_2551,sync_679,sync_7,sync_214,sync_1844,sync_137,sync_140,sync_729,sync_210,sync_1110,sync_44,sync_474,sync_431,sync_301,sync_133,sync_715,sync_1155,sync_218,sync_187,sync_211,sync_256,sync_588,sync_123,sync_387,sync_433,add_1004,del_63,sync_79,sync_278,sync_1019,sync_196,sync_118",1,"[{0, 15}, {0, 15}, {0, 13, 15}, {0, 15}, {0, 1, 5, 7}]","[{0, 15}, {0, 15}, {0, 1, 5, 7}, {0, 13, 15}, {0, 15}]",129.479,1.568,1.297,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
12,"(None, 5, 5)",bad,1.0,"45,189,2439,2192,65,66,110,2786,426,1073,435,670,1666,147,1193,2551,679,7,214,1844,137,140,729,210,1110,44,474,431,301,133,715,1155,218,187,211,256,588,123,387,433,63,79,278,1019,196,118","45,189,2439,2192,65,66,110,2786,426,1073,435,670,1666,147,1193,2551,679,7,214,1844,137,140,729,210,1110,44,474,431,301,133,715,1155,218,187,211,256,1004,588,123,387,433,79,278,1019,196,118,-1,-1,-1,-1","sync_45,sync_189,sync_2439,sync_2192,sync_65,sync_66,sync_110,sync_2786,sync_426,sync_1073,sync_435,sync_670,sync_1666,sync_147,sync_1193,sync_2551,sync_679,sync_7,sync_214,sync_1844,sync_137,sync_140,sync_729,sync_210,sync_1110,sync_44,sync_474,sync_431,sync_301,sync_133,sync_715,sync_1155,sync_218,sync_187,sync_211,sync_256,add_1004,sync_588,sync_123,sync_387,sync_433,del_63,sync_79,sync_278,sync_1019,sync_196,sync_118",2,"[{0, 15}, {0, 15}, {0, 13, 15}, {0, 15}, {0, 1, 5, 7}]","[{0, 15}, {0, 15}, {0, 13, 15}, {0, 1, 5, 7}, {0, 15}]",129.479,42.971,1.246,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
12,"(None, 10, 5)",bad,0.984,"45,189,2439,2192,65,66,110,2786,426,1073,435,670,1666,147,1193,2551,679,7,214,1844,137,140,729,210,1110,44,474,431,301,133,715,1155,218,187,211,256,588,123,387,433,63,79,278,1019,196,118","45,189,2439,2192,65,66,110,2786,426,1073,435,670,1666,147,1193,2551,679,7,214,1844,137,140,729,210,1110,44,474,431,301,133,715,1004,1155,218,187,211,256,588,123,387,433,79,278,1019,196,118,-1,-1,-1,-1","sync_45,sync_189,sync_2439,sync_2192,sync_65,sync_66,sync_110,sync_2786,sync_426,sync_1073,sync_435,sync_670,sync_1666,sync_147,sync_1193,sync_2551,sync_679,sync_7,sync_214,sync_1844,sync_137,sync_140,sync_729,sync_210,sync_1110,sync_44,sync_474,sync_431,sync_301,sync_133,sync_715,add_1004,sync_1155,sync_218,sync_187,sync_211,sync_256,sync_588,sync_123,sync_387,sync_433,del_63,sync_79,sync_278,sync_1019,sync_196,sync_118",2,"[{0, 15}, {0, 15}, {0, 13, 15}, {0, 15}, {0, 1, 5, 7}]","[{0, 15}, {0, 15}, {0, 1, 5, 7}, {0, 13, 15}, {0, 15}]",129.479,81.422,1.261,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
13,"(None, 1, 0)",good,0.326,"63,61,114,644,1475,27,1005,1004,190,1019,323,1006,1018,620,604,677,768,161,513,985,1588,725,559,865,1711,809,2557,1120,645,755,87,1249,2556,1076,1210,134,1727,168,260,435,129,796,128,277,662,106,163,55,719,547","63,61,114,644,1475,27,1005,1004,190,1019,323,1006,1018,620,604,677,768,161,513,985,1588,725,559,865,1711,809,2557,1120,645,755,87,1249,2556,1076,1210,134,1727,168,260,435,129,796,128,277,662,106,163,55,719,1528","sync_63,sync_61,sync_114,sync_644,sync_1475,sync_27,sync_1005,sync_1004,sync_190,sync_1019,sync_323,sync_1006,sync_1018,sync_620,sync_604,sync_677,sync_768,sync_161,sync_513,sync_985,sync_1588,sync_725,sync_559,sync_865,sync_1711,sync_809,sync_2557,sync_1120,sync_645,sync_755,sync_87,sync_1249,sync_2556,sync_1076,sync_1210,sync_134,sync_1727,sync_168,sync_260,sync_435,sync_129,sync_796,sync_128,sync_277,sync_662,sync_106,sync_163,sync_55,sync_719,add_1528,del_547",1,"[{16, 7}, {7}, {0, 16, 7}, {0, 1, 7, 14, 16}, {7}]","[{16, 14}, {15, 7}, {10, 15}, {12, 15}, {9, 14}]",132.339,0.462,1.361,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
13,"(None, 10, 0)",bad,0.784,"63,61,114,644,1475,27,1005,1004,190,1019,323,1006,1018,620,604,677,768,161,513,985,1588,725,559,865,1711,809,2557,1120,645,755,87,1249,2556,1076,1210,134,1727,168,260,435,129,796,128,277,662,106,163,55,719,547","63,61,114,644,1475,27,1005,1004,190,1019,323,1006,1018,620,604,677,768,161,513,985,1588,725,559,865,1711,809,2557,1120,645,755,87,1249,2556,1076,1210,134,1727,168,260,435,129,796,128,277,662,106,163,71,719,547","sync_63,sync_61,sync_114,sync_644,sync_1475,sync_27,sync_1005,sync_1004,sync_190,sync_1019,sync_323,sync_1006,sync_1018,sync_620,sync_604,sync_677,sync_768,sync_161,sync_513,sync_985,sync_1588,sync_725,sync_559,sync_865,sync_1711,sync_809,sync_2557,sync_1120,sync_645,sync_755,sync_87,sync_1249,sync_2556,sync_1076,sync_1210,sync_134,sync_1727,sync_168,sync_260,sync_435,sync_129,sync_796,sync_128,sync_277,sync_662,sync_106,sync_163,del_55,add_71,sync_719,sync_547",1,"[{16, 7}, {7}, {0, 16, 7}, {0, 1, 7, 14, 16}, {7}]","[{16, 7}, {0, 16, 7}, {0, 1}, {0, 5, 7}, {0, 1, 7, 14, 16}]",132.339,28.533,1.414,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
