i,split,status,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,allowed_mutations,timestamp
36,"(0, None, 5)",NoTargetStatesError,"34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,1048,2284,389,39,672","1729,264,1247,189,1209,2557,585,791,1977,716,652,203,1180,279,483,975,1985,967,1260,1895,1142,2260,1426,1926,2896,1218,761,1900,1978,1811,1815,2362,1268,1143,932,1946,1983,2354,2379,2380,1809,1813,1733,2353,2948,1145,1990,2950,1734,1807","sync_1729,sync_264,sync_1247,sync_189,sync_1209,sync_2557,sync_585,sync_791,sync_1977,sync_716,sync_652,sync_203,sync_1180,sync_279,sync_483,sync_975,sync_1985,sync_967,sync_1260,sync_1895,sync_1142,sync_2260,sync_1426,sync_1926,sync_2896,sync_1218,sync_761,sync_1900,sync_1978,sync_1811,sync_1815,sync_2362,sync_1268,sync_1143,sync_932,sync_1946,sync_1983,sync_2354,sync_2379,sync_2380,sync_1809,sync_1813,sync_1733,sync_2353,sync_2948,sync_1145,sync_1990,sync_2950,sync_1734,del_1735,add_1807",2,11,1813,26.983436107635498,12.460560321807861,0.3345069885253906,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
36,"(None, None, 5)",NoTargetStatesError,"34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,1048,2284,389,39,672","1729,264,1247,189,1209,2557,585,791,1977,716,652,203,1180,279,483,975,1985,967,1260,1895,1142,2260,1426,1926,2896,1218,761,1900,1978,1811,1815,2362,1268,1143,932,1946,1983,2354,2379,2380,1809,1813,1733,2353,2948,1145,1990,2950,1734,1807","sync_1729,sync_264,sync_1247,sync_189,sync_1209,sync_2557,sync_585,sync_791,sync_1977,sync_716,sync_652,sync_203,sync_1180,sync_279,sync_483,sync_975,sync_1985,sync_967,sync_1260,sync_1895,sync_1142,sync_2260,sync_1426,sync_1926,sync_2896,sync_1218,sync_761,sync_1900,sync_1978,sync_1811,sync_1815,sync_2362,sync_1268,sync_1143,sync_932,sync_1946,sync_1983,sync_2354,sync_2379,sync_2380,sync_1809,sync_1813,sync_1733,sync_2353,sync_2948,sync_1145,sync_1990,sync_2950,sync_1734,del_1735,add_1807",2,11,1813,26.983436107635498,12.460560321807861,0.3345069885253906,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
36,"(None, 5, 0)",good,"34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,1048,2284,389,39,672","34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,1048,2284,389,39,2179","sync_34,sync_11,sync_536,sync_391,sync_469,sync_30,sync_36,sync_5,sync_244,sync_1178,sync_2184,sync_33,sync_607,sync_515,sync_809,sync_657,sync_188,sync_61,sync_1084,sync_843,sync_721,sync_592,sync_643,sync_679,sync_674,sync_759,sync_27,sync_559,sync_768,sync_1038,sync_623,sync_718,sync_755,sync_208,sync_1001,sync_1021,sync_1028,sync_219,sync_468,sync_1077,sync_769,sync_581,sync_625,sync_1017,sync_583,sync_1048,sync_2284,sync_389,sync_39,del_672,add_2179",2,11,45,26.983436107635498,12.562952995300293,0.36177992820739746,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
37,"(0, None, 5)",NoTargetStatesError,"1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,373","34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,1048,2284,389,39,2179","sync_34,sync_11,sync_536,sync_391,sync_469,sync_30,sync_36,sync_5,sync_244,sync_1178,sync_2184,sync_33,sync_607,sync_515,sync_809,sync_657,sync_188,sync_61,sync_1084,sync_843,sync_721,sync_592,sync_643,sync_679,sync_674,sync_759,sync_27,sync_559,sync_768,sync_1038,sync_623,sync_718,sync_755,sync_208,sync_1001,sync_1021,sync_1028,sync_219,sync_468,sync_1077,sync_769,sync_581,sync_625,sync_1017,sync_583,sync_1048,sync_2284,sync_389,sync_39,del_672,add_2179",2,105,45,26.95078992843628,12.562952995300293,0.36177992820739746,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
37,"(None, None, 5)",NoTargetStatesError,"1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,373","34,11,536,391,469,30,36,5,244,1178,2184,33,607,515,809,657,188,61,1084,843,721,592,643,679,674,759,27,559,768,1038,623,718,755,208,1001,1021,1028,219,468,1077,769,581,625,1017,583,1048,2284,389,39,2179","sync_34,sync_11,sync_536,sync_391,sync_469,sync_30,sync_36,sync_5,sync_244,sync_1178,sync_2184,sync_33,sync_607,sync_515,sync_809,sync_657,sync_188,sync_61,sync_1084,sync_843,sync_721,sync_592,sync_643,sync_679,sync_674,sync_759,sync_27,sync_559,sync_768,sync_1038,sync_623,sync_718,sync_755,sync_208,sync_1001,sync_1021,sync_1028,sync_219,sync_468,sync_1077,sync_769,sync_581,sync_625,sync_1017,sync_583,sync_1048,sync_2284,sync_389,sync_39,del_672,add_2179",2,105,45,26.95078992843628,12.562952995300293,0.36177992820739746,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
37,"(None, 5, 0)",good,"1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,373","1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,3019","sync_1497,sync_724,sync_1455,sync_1299,sync_222,sync_566,sync_1002,sync_142,sync_1783,sync_586,sync_866,sync_46,sync_176,sync_1211,sync_1311,sync_1493,sync_23,sync_538,sync_16,sync_184,sync_14,sync_77,sync_1186,sync_1309,sync_1424,sync_535,sync_380,sync_146,sync_604,sync_370,sync_1645,sync_392,sync_1802,sync_1305,sync_646,sync_1320,sync_425,sync_636,sync_2300,sync_169,sync_1500,sync_815,sync_1244,sync_1265,sync_829,sync_640,sync_90,sync_1432,sync_344,del_373,add_3019",2,105,1347,26.95078992843628,14.24074411392212,0.35236668586730957,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
38,"(0, None, 5)",NoTargetStatesError,"1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,214","1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,3019","sync_1497,sync_724,sync_1455,sync_1299,sync_222,sync_566,sync_1002,sync_142,sync_1783,sync_586,sync_866,sync_46,sync_176,sync_1211,sync_1311,sync_1493,sync_23,sync_538,sync_16,sync_184,sync_14,sync_77,sync_1186,sync_1309,sync_1424,sync_535,sync_380,sync_146,sync_604,sync_370,sync_1645,sync_392,sync_1802,sync_1305,sync_646,sync_1320,sync_425,sync_636,sync_2300,sync_169,sync_1500,sync_815,sync_1244,sync_1265,sync_829,sync_640,sync_90,sync_1432,sync_344,del_373,add_3019",2,140,1347,28.70355200767517,14.24074411392212,0.35236668586730957,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
38,"(None, None, 5)",NoTargetStatesError,"1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,214","1497,724,1455,1299,222,566,1002,142,1783,586,866,46,176,1211,1311,1493,23,538,16,184,14,77,1186,1309,1424,535,380,146,604,370,1645,392,1802,1305,646,1320,425,636,2300,169,1500,815,1244,1265,829,640,90,1432,344,3019","sync_1497,sync_724,sync_1455,sync_1299,sync_222,sync_566,sync_1002,sync_142,sync_1783,sync_586,sync_866,sync_46,sync_176,sync_1211,sync_1311,sync_1493,sync_23,sync_538,sync_16,sync_184,sync_14,sync_77,sync_1186,sync_1309,sync_1424,sync_535,sync_380,sync_146,sync_604,sync_370,sync_1645,sync_392,sync_1802,sync_1305,sync_646,sync_1320,sync_425,sync_636,sync_2300,sync_169,sync_1500,sync_815,sync_1244,sync_1265,sync_829,sync_640,sync_90,sync_1432,sync_344,del_373,add_3019",2,140,1347,28.70355200767517,14.24074411392212,0.35236668586730957,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
38,"(None, 5, 0)",good,"1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,214","1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,1464","sync_1132,sync_202,sync_1625,sync_217,sync_729,sync_1155,sync_1269,sync_100,sync_1040,sync_1728,sync_1547,sync_83,sync_1459,sync_1508,sync_1023,sync_701,sync_1765,sync_723,sync_2331,sync_894,sync_2343,sync_2742,sync_835,sync_2234,sync_1558,sync_2129,sync_764,sync_554,sync_2110,sync_2432,sync_205,sync_141,sync_432,sync_1616,sync_624,sync_1574,sync_1941,sync_1263,sync_1622,sync_2117,sync_1569,sync_710,sync_1570,sync_3023,sync_3044,sync_1722,sync_1331,sync_312,sync_603,del_214,add_1464",2,140,77,28.70355200767517,14.33384895324707,0.2575521469116211,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
39,"(0, None, 5)",NoTargetStatesError,"1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,1193","1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,1464","sync_1132,sync_202,sync_1625,sync_217,sync_729,sync_1155,sync_1269,sync_100,sync_1040,sync_1728,sync_1547,sync_83,sync_1459,sync_1508,sync_1023,sync_701,sync_1765,sync_723,sync_2331,sync_894,sync_2343,sync_2742,sync_835,sync_2234,sync_1558,sync_2129,sync_764,sync_554,sync_2110,sync_2432,sync_205,sync_141,sync_432,sync_1616,sync_624,sync_1574,sync_1941,sync_1263,sync_1622,sync_2117,sync_1569,sync_710,sync_1570,sync_3023,sync_3044,sync_1722,sync_1331,sync_312,sync_603,del_214,add_1464",2,405,77,27.142833948135376,14.33384895324707,0.2575521469116211,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
39,"(None, None, 5)",NoTargetStatesError,"1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,1193","1132,202,1625,217,729,1155,1269,100,1040,1728,1547,83,1459,1508,1023,701,1765,723,2331,894,2343,2742,835,2234,1558,2129,764,554,2110,2432,205,141,432,1616,624,1574,1941,1263,1622,2117,1569,710,1570,3023,3044,1722,1331,312,603,1464","sync_1132,sync_202,sync_1625,sync_217,sync_729,sync_1155,sync_1269,sync_100,sync_1040,sync_1728,sync_1547,sync_83,sync_1459,sync_1508,sync_1023,sync_701,sync_1765,sync_723,sync_2331,sync_894,sync_2343,sync_2742,sync_835,sync_2234,sync_1558,sync_2129,sync_764,sync_554,sync_2110,sync_2432,sync_205,sync_141,sync_432,sync_1616,sync_624,sync_1574,sync_1941,sync_1263,sync_1622,sync_2117,sync_1569,sync_710,sync_1570,sync_3023,sync_3044,sync_1722,sync_1331,sync_312,sync_603,del_214,add_1464",2,405,77,27.142833948135376,14.33384895324707,0.2575521469116211,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
39,"(None, 5, 0)",good,"1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,2140,1193","1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,3,2140","sync_1635,sync_1663,sync_1319,sync_1419,sync_1264,sync_410,sync_1307,sync_2117,sync_1569,sync_1020,sync_2969,sync_455,sync_1527,sync_135,sync_318,sync_264,sync_1653,sync_711,sync_3382,sync_285,sync_532,sync_500,sync_475,sync_344,sync_1408,sync_1640,sync_1233,sync_530,sync_211,sync_98,sync_86,sync_1273,sync_2858,sync_152,sync_323,sync_229,sync_494,sync_466,sync_118,sync_985,sync_1708,sync_126,sync_1420,sync_305,sync_825,sync_1350,sync_1844,sync_67,add_3,sync_2140,del_1193",2,405,630,27.142833948135376,27.30215096473694,0.40247678756713867,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
40,"(0, None, 5)",NoTargetStatesError,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,3,2140","sync_1635,sync_1663,sync_1319,sync_1419,sync_1264,sync_410,sync_1307,sync_2117,sync_1569,sync_1020,sync_2969,sync_455,sync_1527,sync_135,sync_318,sync_264,sync_1653,sync_711,sync_3382,sync_285,sync_532,sync_500,sync_475,sync_344,sync_1408,sync_1640,sync_1233,sync_530,sync_211,sync_98,sync_86,sync_1273,sync_2858,sync_152,sync_323,sync_229,sync_494,sync_466,sync_118,sync_985,sync_1708,sync_126,sync_1420,sync_305,sync_825,sync_1350,sync_1844,sync_67,add_3,sync_2140,del_1193",2,69,630,26.883234977722168,27.30215096473694,0.40247678756713867,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
40,"(None, None, 5)",NoTargetStatesError,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1635,1663,1319,1419,1264,410,1307,2117,1569,1020,2969,455,1527,135,318,264,1653,711,3382,285,532,500,475,344,1408,1640,1233,530,211,98,86,1273,2858,152,323,229,494,466,118,985,1708,126,1420,305,825,1350,1844,67,3,2140","sync_1635,sync_1663,sync_1319,sync_1419,sync_1264,sync_410,sync_1307,sync_2117,sync_1569,sync_1020,sync_2969,sync_455,sync_1527,sync_135,sync_318,sync_264,sync_1653,sync_711,sync_3382,sync_285,sync_532,sync_500,sync_475,sync_344,sync_1408,sync_1640,sync_1233,sync_530,sync_211,sync_98,sync_86,sync_1273,sync_2858,sync_152,sync_323,sync_229,sync_494,sync_466,sync_118,sync_985,sync_1708,sync_126,sync_1420,sync_305,sync_825,sync_1350,sync_1844,sync_67,add_3,sync_2140,del_1193",2,69,630,26.883234977722168,27.30215096473694,0.40247678756713867,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
40,"(None, 5, 0)",bad,"1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,542,520,1847","1834,827,1243,1076,1715,3178,2620,181,1773,1416,2828,2188,1085,889,1373,1412,1725,1835,1851,1967,1594,2204,1327,1064,2511,2843,936,913,1092,1859,1045,3041,1852,2202,2658,1698,2279,2055,2542,1397,2185,1826,2790,3042,821,2350,69,2049,542,520","sync_1834,sync_827,sync_1243,sync_1076,sync_1715,sync_3178,sync_2620,sync_181,sync_1773,sync_1416,sync_2828,sync_2188,sync_1085,sync_889,sync_1373,sync_1412,sync_1725,sync_1835,sync_1851,sync_1967,sync_1594,sync_2204,sync_1327,sync_1064,sync_2511,sync_2843,sync_936,sync_913,sync_1092,sync_1859,sync_1045,sync_3041,sync_1852,sync_2202,sync_2658,sync_1698,sync_2279,sync_2055,sync_2542,sync_1397,sync_2185,sync_1826,sync_2790,sync_3042,sync_821,sync_2350,sync_69,add_2049,sync_542,sync_520,del_1847",2,69,69,26.883234977722168,48.85019898414612,0.3840160369873047,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
41,"(0, None, 5)",bad,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,1309,2406,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,219,3113,1040,122,996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,add_1309,add_2406,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,del_1451,del_2122,sync_219,sync_3113,sync_1040,sync_122,sync_996",4,961,961,26.521022081375122,206.38838982582092,0.3519399166107178,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
41,"(None, None, 5)",good,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,1309,2406,560,2233,1241,961,247,1447,986,946,219,3113,1040,122,996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,add_1309,add_2406,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,del_1451,del_2122,sync_219,sync_3113,sync_1040,sync_122,sync_996",4,961,339,26.521022081375122,113.33512330055237,0.23263096809387207,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
41,"(None, 5, 0)",good,"1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,122,996","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,2406,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,sync_1040,add_2406,sync_122,del_996",2,961,2666,26.521022081375122,14.470086097717285,0.3085300922393799,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
42,"(0, None, 5)",NoTargetStatesError,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,2406,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,sync_1040,add_2406,sync_122,del_996",2,514,2666,26.1785671710968,14.470086097717285,0.3085300922393799,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
42,"(None, None, 5)",NoTargetStatesError,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","1,1418,65,2092,731,351,339,1450,1452,1238,1232,560,2233,1241,961,247,1447,986,946,1451,2122,219,3113,1040,2406,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_1,sync_1418,sync_65,sync_2092,sync_731,sync_351,sync_339,sync_1450,sync_1452,sync_1238,sync_1232,sync_560,sync_2233,sync_1241,sync_961,sync_247,sync_1447,sync_986,sync_946,sync_1451,sync_2122,sync_219,sync_3113,sync_1040,add_2406,sync_122,del_996",2,514,2666,26.1785671710968,14.470086097717285,0.3085300922393799,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
42,"(None, 5, 0)",good,"485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,1767","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,839","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,sync_2755,sync_1600,sync_483,sync_1906,sync_1369,sync_675,del_1767,add_839",2,514,364,26.1785671710968,9.962889909744263,0.29709577560424805,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
43,"(0, None, 5)",NoTargetStatesError,"1011,464,98,97,45,125,715,210,741,218,965,1009,744,539,377,63,65,759,78,990,991,114,644,1002,663,848,295,1005,1006,703,156,734,190,215,981,1019,323,529,971,212,27,677,278,1001,857,620,161,776,738,433","485,2754,455,1308,909,2156,476,245,52,505,318,338,478,1097,979,2752,40,903,1872,492,60,220,3386,1107,284,1060,358,1892,902,329,519,449,2246,146,440,239,229,888,372,922,465,489,1401,2755,1600,483,1906,1369,675,839","sync_485,sync_2754,sync_455,sync_1308,sync_909,sync_2156,sync_476,sync_245,sync_52,sync_505,sync_318,sync_338,sync_478,sync_1097,sync_979,sync_2752,sync_40,sync_903,sync_1872,sync_492,sync_60,sync_220,sync_3386,sync_1107,sync_284,sync_1060,sync_358,sync_1892,sync_902,sync_329,sync_519,sync_449,sync_2246,sync_146,sync_440,sync_239,sync_229,sync_888,sync_372,sync_922,sync_465,sync_489,sync_1401,sync_2755,sync_1600,sync_483,sync_1906,sync_1369,sync_675,del_1767,add_839",2,156,364,26.70812702178955,9.962889909744263,0.29709577560424805,False,True,BERT4Rec,ml-1m,1024,10,0.2,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')","Wed, 27 Nov 2024 13:04:36"
