i,split,status,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,allowed_mutations,timestamp
15,"(None, 1, 0)",good,"538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,668,687,332,2867,600,658","538,21,516,336,190,291,366,1012,804,503,515,2850,535,2399,355,1896,90,816,1595,872,1865,1187,33,146,1277,149,552,2471,84,1802,619,451,397,826,984,180,165,745,1310,1322,1432,353,1055,413,668,687,332,2867,600,2264","sync_538,sync_21,sync_516,sync_336,sync_190,sync_291,sync_366,sync_1012,sync_804,sync_503,sync_515,sync_2850,sync_535,sync_2399,sync_355,sync_1896,sync_90,sync_816,sync_1595,sync_872,sync_1865,sync_1187,sync_33,sync_146,sync_1277,sync_149,sync_552,sync_2471,sync_84,sync_1802,sync_619,sync_451,sync_397,sync_826,sync_984,sync_180,sync_165,sync_745,sync_1310,sync_1322,sync_1432,sync_353,sync_1055,sync_413,sync_668,sync_687,sync_332,sync_2867,sync_600,del_658,add_2264",2,658,794,74.01378297805786,14.216204166412354,1.621826171875,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
16,"(0, 1, None)",good,"712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,770","1590,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,770","add_1590,del_712,sync_49,sync_386,sync_6,sync_190,sync_749,sync_215,sync_151,sync_63,sync_216,sync_1155,sync_65,sync_1114,sync_187,sync_79,sync_349,sync_644,sync_647,sync_714,sync_241,sync_1146,sync_278,sync_59,sync_75,sync_1004,sync_857,sync_756,sync_1229,sync_1020,sync_61,sync_587,sync_434,sync_529,sync_118,sync_121,sync_3613,sync_591,sync_606,sync_620,sync_146,sync_1019,sync_161,sync_896,sync_92,sync_164,sync_95,sync_138,sync_645,sync_147,sync_770",2,149,896,72.94507503509521,6.329414129257202,1.365344762802124,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
16,"(None, 1, None)",good,"712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,770","712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,2312,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,770","sync_712,sync_49,sync_386,sync_6,sync_190,sync_749,sync_215,sync_151,sync_63,sync_216,sync_1155,sync_65,sync_1114,sync_187,sync_79,sync_349,sync_644,sync_647,sync_714,sync_241,sync_1146,sync_278,sync_59,sync_75,sync_1004,del_857,add_2312,sync_756,sync_1229,sync_1020,sync_61,sync_587,sync_434,sync_529,sync_118,sync_121,sync_3613,sync_591,sync_606,sync_620,sync_146,sync_1019,sync_161,sync_896,sync_92,sync_164,sync_95,sync_138,sync_645,sync_147,sync_770",2,149,896,72.94507503509521,10.306504964828491,1.157547950744629,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
16,"(None, 1, 0)",good,"712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,770","712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,144","sync_712,sync_49,sync_386,sync_6,sync_190,sync_749,sync_215,sync_151,sync_63,sync_216,sync_1155,sync_65,sync_1114,sync_187,sync_79,sync_349,sync_644,sync_647,sync_714,sync_241,sync_1146,sync_278,sync_59,sync_75,sync_1004,sync_857,sync_756,sync_1229,sync_1020,sync_61,sync_587,sync_434,sync_529,sync_118,sync_121,sync_3613,sync_591,sync_606,sync_620,sync_146,sync_1019,sync_161,sync_896,sync_92,sync_164,sync_95,sync_138,sync_645,sync_147,del_770,add_144",2,149,387,72.94507503509521,8.959028005599976,1.1412289142608643,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
17,"(0, 1, None)",NoTargetStatesError,"155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,920","712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,144","sync_712,sync_49,sync_386,sync_6,sync_190,sync_749,sync_215,sync_151,sync_63,sync_216,sync_1155,sync_65,sync_1114,sync_187,sync_79,sync_349,sync_644,sync_647,sync_714,sync_241,sync_1146,sync_278,sync_59,sync_75,sync_1004,sync_857,sync_756,sync_1229,sync_1020,sync_61,sync_587,sync_434,sync_529,sync_118,sync_121,sync_3613,sync_591,sync_606,sync_620,sync_146,sync_1019,sync_161,sync_896,sync_92,sync_164,sync_95,sync_138,sync_645,sync_147,del_770,add_144",2,1085,387,73.33671069145203,8.959028005599976,1.1412289142608643,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
17,"(None, 1, None)",NoTargetStatesError,"155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,920","712,49,386,6,190,749,215,151,63,216,1155,65,1114,187,79,349,644,647,714,241,1146,278,59,75,1004,857,756,1229,1020,61,587,434,529,118,121,3613,591,606,620,146,1019,161,896,92,164,95,138,645,147,144","sync_712,sync_49,sync_386,sync_6,sync_190,sync_749,sync_215,sync_151,sync_63,sync_216,sync_1155,sync_65,sync_1114,sync_187,sync_79,sync_349,sync_644,sync_647,sync_714,sync_241,sync_1146,sync_278,sync_59,sync_75,sync_1004,sync_857,sync_756,sync_1229,sync_1020,sync_61,sync_587,sync_434,sync_529,sync_118,sync_121,sync_3613,sync_591,sync_606,sync_620,sync_146,sync_1019,sync_161,sync_896,sync_92,sync_164,sync_95,sync_138,sync_645,sync_147,del_770,add_144",2,1085,387,73.33671069145203,8.959028005599976,1.1412289142608643,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
17,"(None, 1, 0)",good,"155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,920","155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,1614","sync_155,sync_556,sync_1940,sync_74,sync_1716,sync_1089,sync_2655,sync_1844,sync_1251,sync_1104,sync_2320,sync_2176,sync_1073,sync_1343,sync_1103,sync_2294,sync_1064,sync_1079,sync_1727,sync_930,sync_879,sync_1656,sync_2174,sync_2641,sync_1351,sync_1030,sync_2295,sync_2200,sync_1095,sync_1049,sync_245,sync_260,sync_2781,sync_256,sync_983,sync_58,sync_243,sync_60,sync_337,sync_922,sync_1688,sync_912,sync_1108,sync_2963,sync_2449,sync_1968,sync_1225,sync_889,sync_732,del_920,add_1614",2,1085,912,73.33671069145203,14.74237322807312,0.714806079864502,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
18,"(0, 1, None)",NoTargetStatesError,"1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,114","155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,1614","sync_155,sync_556,sync_1940,sync_74,sync_1716,sync_1089,sync_2655,sync_1844,sync_1251,sync_1104,sync_2320,sync_2176,sync_1073,sync_1343,sync_1103,sync_2294,sync_1064,sync_1079,sync_1727,sync_930,sync_879,sync_1656,sync_2174,sync_2641,sync_1351,sync_1030,sync_2295,sync_2200,sync_1095,sync_1049,sync_245,sync_260,sync_2781,sync_256,sync_983,sync_58,sync_243,sync_60,sync_337,sync_922,sync_1688,sync_912,sync_1108,sync_2963,sync_2449,sync_1968,sync_1225,sync_889,sync_732,del_920,add_1614",2,187,912,73.38818097114563,14.74237322807312,0.714806079864502,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
18,"(None, 1, None)",CounterfactualNotFound,"1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,114","155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,1614","sync_155,sync_556,sync_1940,sync_74,sync_1716,sync_1089,sync_2655,sync_1844,sync_1251,sync_1104,sync_2320,sync_2176,sync_1073,sync_1343,sync_1103,sync_2294,sync_1064,sync_1079,sync_1727,sync_930,sync_879,sync_1656,sync_2174,sync_2641,sync_1351,sync_1030,sync_2295,sync_2200,sync_1095,sync_1049,sync_245,sync_260,sync_2781,sync_256,sync_983,sync_58,sync_243,sync_60,sync_337,sync_922,sync_1688,sync_912,sync_1108,sync_2963,sync_2449,sync_1968,sync_1225,sync_889,sync_732,del_920,add_1614",2,187,912,73.38818097114563,14.74237322807312,0.714806079864502,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
18,"(None, 1, 0)",good,"1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,114","1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,1487,-1,-1,-1","sync_1427,sync_65,sync_1139,sync_2511,sync_1186,sync_796,sync_245,sync_52,sync_51,sync_49,sync_41,sync_93,sync_337,sync_14,sync_16,sync_58,sync_42,sync_715,sync_756,sync_1229,sync_218,sync_1116,sync_85,sync_23,sync_187,sync_178,sync_274,sync_211,sync_20,sync_184,sync_1211,sync_1332,sync_1650,sync_1235,sync_53,sync_429,sync_548,sync_731,sync_1299,sync_626,sync_206,sync_219,sync_702,sync_45,sync_125,sync_133,del_114,add_1487",2,187,125,73.38818097114563,17.154577255249023,2.0813069343566895,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
19,"(0, 1, None)",NoTargetStatesError,"391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,897,656,738","1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,1487,-1,-1,-1","sync_1427,sync_65,sync_1139,sync_2511,sync_1186,sync_796,sync_245,sync_52,sync_51,sync_49,sync_41,sync_93,sync_337,sync_14,sync_16,sync_58,sync_42,sync_715,sync_756,sync_1229,sync_218,sync_1116,sync_85,sync_23,sync_187,sync_178,sync_274,sync_211,sync_20,sync_184,sync_1211,sync_1332,sync_1650,sync_1235,sync_53,sync_429,sync_548,sync_731,sync_1299,sync_626,sync_206,sync_219,sync_702,sync_45,sync_125,sync_133,del_114,add_1487",2,156,125,71.36877679824829,17.154577255249023,2.0813069343566895,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
19,"(None, 1, None)",NoTargetStatesError,"391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,897,656,738","1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,1487,-1,-1,-1","sync_1427,sync_65,sync_1139,sync_2511,sync_1186,sync_796,sync_245,sync_52,sync_51,sync_49,sync_41,sync_93,sync_337,sync_14,sync_16,sync_58,sync_42,sync_715,sync_756,sync_1229,sync_218,sync_1116,sync_85,sync_23,sync_187,sync_178,sync_274,sync_211,sync_20,sync_184,sync_1211,sync_1332,sync_1650,sync_1235,sync_53,sync_429,sync_548,sync_731,sync_1299,sync_626,sync_206,sync_219,sync_702,sync_45,sync_125,sync_133,del_114,add_1487",2,156,125,71.36877679824829,17.154577255249023,2.0813069343566895,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
19,"(None, 1, 0)",good,"391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,897,656,738","391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,897,656,1216","sync_391,sync_127,sync_1047,sync_613,sync_5,sync_683,sync_9,sync_208,sync_1048,sync_8,sync_1863,sync_581,sync_771,sync_601,sync_506,sync_178,sync_799,sync_207,sync_382,sync_14,sync_23,sync_274,sync_176,sync_142,sync_291,sync_1345,sync_1211,sync_16,sync_20,sync_757,sync_643,sync_169,sync_1314,sync_815,sync_1311,sync_731,sync_1299,sync_184,sync_965,sync_27,sync_1006,sync_1059,sync_156,sync_433,sync_252,sync_161,sync_991,sync_897,sync_656,del_738,add_1216",2,156,539,71.36877679824829,14.72386884689331,1.642024040222168,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
20,"(0, 1, None)",good,"650,2067,2390,221,767,93,339,1238,2301,2233,1241,122,996,744,1452,1451,1040,1081,1480,1252,217,729,210,200,214,1093,1836,1705,125,1476,7,152,213,211,98,157,190,65,644,1471,63,1155","1841,2067,2390,221,767,93,339,1238,2301,2233,1241,122,996,744,1452,1451,1040,1081,1480,1252,217,729,210,200,214,1093,1836,1705,125,1476,7,152,213,211,98,157,190,65,644,1471,63,1155,-1,-1,-1,-1,-1,-1,-1,-1","del_650,add_1841,sync_2067,sync_2390,sync_221,sync_767,sync_93,sync_339,sync_1238,sync_2301,sync_2233,sync_1241,sync_122,sync_996,sync_744,sync_1452,sync_1451,sync_1040,sync_1081,sync_1480,sync_1252,sync_217,sync_729,sync_210,sync_200,sync_214,sync_1093,sync_1836,sync_1705,sync_125,sync_1476,sync_7,sync_152,sync_213,sync_211,sync_98,sync_157,sync_190,sync_65,sync_644,sync_1471,sync_63,sync_1155",2,1155,79,75.43144106864929,12.442344188690186,2.1664156913757324,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
20,"(None, 1, None)",CounterfactualNotFound,"650,2067,2390,221,767,93,339,1238,2301,2233,1241,122,996,744,1452,1451,1040,1081,1480,1252,217,729,210,200,214,1093,1836,1705,125,1476,7,152,213,211,98,157,190,65,644,1471,63,1155","1841,2067,2390,221,767,93,339,1238,2301,2233,1241,122,996,744,1452,1451,1040,1081,1480,1252,217,729,210,200,214,1093,1836,1705,125,1476,7,152,213,211,98,157,190,65,644,1471,63,1155,-1,-1,-1,-1,-1,-1,-1,-1","del_650,add_1841,sync_2067,sync_2390,sync_221,sync_767,sync_93,sync_339,sync_1238,sync_2301,sync_2233,sync_1241,sync_122,sync_996,sync_744,sync_1452,sync_1451,sync_1040,sync_1081,sync_1480,sync_1252,sync_217,sync_729,sync_210,sync_200,sync_214,sync_1093,sync_1836,sync_1705,sync_125,sync_1476,sync_7,sync_152,sync_213,sync_211,sync_98,sync_157,sync_190,sync_65,sync_644,sync_1471,sync_63,sync_1155",2,1155,79,75.43144106864929,12.442344188690186,2.1664156913757324,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
20,"(None, 1, 0)",good,"650,2067,2390,221,767,93,339,1238,2301,2233,1241,122,996,744,1452,1451,1040,1081,1480,1252,217,729,210,200,214,1093,1836,1705,125,1476,7,152,213,211,98,157,190,65,644,1471,63,1155","650,2067,2390,221,767,93,339,1238,2301,2233,1241,122,996,744,1452,1451,1040,1081,1480,1252,217,729,210,200,214,1093,1836,1705,125,1476,7,152,213,211,98,157,190,65,644,1471,63,1034,-1,-1,-1,-1,-1,-1,-1,-1","sync_650,sync_2067,sync_2390,sync_221,sync_767,sync_93,sync_339,sync_1238,sync_2301,sync_2233,sync_1241,sync_122,sync_996,sync_744,sync_1452,sync_1451,sync_1040,sync_1081,sync_1480,sync_1252,sync_217,sync_729,sync_210,sync_200,sync_214,sync_1093,sync_1836,sync_1705,sync_125,sync_1476,sync_7,sync_152,sync_213,sync_211,sync_98,sync_157,sync_190,sync_65,sync_644,sync_1471,sync_63,del_1155,add_1034",2,1155,63,75.43144106864929,16.996966123580933,1.9839670658111572,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
21,"(0, 1, None)",NoTargetStatesError,"61,54,530,789,801,63,2267,59,189,190,620,844,151,149,741,196,186,114,529,120,1227,167,2182,574,87,126,134,1301,606,127,2275,859,73,648,955,288,1342,1045,1104,1079,2780,203,1402,2176,1830,1199,1266,2644,576,879","650,2067,2390,221,767,93,339,1238,2301,2233,1241,122,996,744,1452,1451,1040,1081,1480,1252,217,729,210,200,214,1093,1836,1705,125,1476,7,152,213,211,98,157,190,65,644,1471,63,1034,-1,-1,-1,-1,-1,-1,-1,-1","sync_650,sync_2067,sync_2390,sync_221,sync_767,sync_93,sync_339,sync_1238,sync_2301,sync_2233,sync_1241,sync_122,sync_996,sync_744,sync_1452,sync_1451,sync_1040,sync_1081,sync_1480,sync_1252,sync_217,sync_729,sync_210,sync_200,sync_214,sync_1093,sync_1836,sync_1705,sync_125,sync_1476,sync_7,sync_152,sync_213,sync_211,sync_98,sync_157,sync_190,sync_65,sync_644,sync_1471,sync_63,del_1155,add_1034",2,1185,63,72.34326791763306,16.996966123580933,1.9839670658111572,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
21,"(None, 1, None)",CounterfactualNotFound,"61,54,530,789,801,63,2267,59,189,190,620,844,151,149,741,196,186,114,529,120,1227,167,2182,574,87,126,134,1301,606,127,2275,859,73,648,955,288,1342,1045,1104,1079,2780,203,1402,2176,1830,1199,1266,2644,576,879","650,2067,2390,221,767,93,339,1238,2301,2233,1241,122,996,744,1452,1451,1040,1081,1480,1252,217,729,210,200,214,1093,1836,1705,125,1476,7,152,213,211,98,157,190,65,644,1471,63,1034,-1,-1,-1,-1,-1,-1,-1,-1","sync_650,sync_2067,sync_2390,sync_221,sync_767,sync_93,sync_339,sync_1238,sync_2301,sync_2233,sync_1241,sync_122,sync_996,sync_744,sync_1452,sync_1451,sync_1040,sync_1081,sync_1480,sync_1252,sync_217,sync_729,sync_210,sync_200,sync_214,sync_1093,sync_1836,sync_1705,sync_125,sync_1476,sync_7,sync_152,sync_213,sync_211,sync_98,sync_157,sync_190,sync_65,sync_644,sync_1471,sync_63,del_1155,add_1034",2,1185,63,72.34326791763306,16.996966123580933,1.9839670658111572,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
21,"(None, 1, 0)",good,"61,54,530,789,801,63,2267,59,189,190,620,844,151,149,741,196,186,114,529,120,1227,167,2182,574,87,126,134,1301,606,127,2275,859,73,648,955,288,1342,1045,1104,1079,2780,203,1402,2176,1830,1199,1266,2644,576,879","61,54,530,789,801,63,2267,59,189,190,620,844,151,149,741,196,186,114,529,120,1227,167,2182,574,87,126,134,1301,606,127,2275,859,73,648,955,288,1342,1045,1104,1079,2780,203,1402,2176,1830,1199,1266,2644,576,646","sync_61,sync_54,sync_530,sync_789,sync_801,sync_63,sync_2267,sync_59,sync_189,sync_190,sync_620,sync_844,sync_151,sync_149,sync_741,sync_196,sync_186,sync_114,sync_529,sync_120,sync_1227,sync_167,sync_2182,sync_574,sync_87,sync_126,sync_134,sync_1301,sync_606,sync_127,sync_2275,sync_859,sync_73,sync_648,sync_955,sync_288,sync_1342,sync_1045,sync_1104,sync_1079,sync_2780,sync_203,sync_1402,sync_2176,sync_1830,sync_1199,sync_1266,sync_2644,sync_576,add_646,del_879",2,1185,6,72.34326791763306,15.96350383758545,3.1999359130859375,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
22,"(0, 1, None)",CounterfactualNotFound,"2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,1096","61,54,530,789,801,63,2267,59,189,190,620,844,151,149,741,196,186,114,529,120,1227,167,2182,574,87,126,134,1301,606,127,2275,859,73,648,955,288,1342,1045,1104,1079,2780,203,1402,2176,1830,1199,1266,2644,576,646","sync_61,sync_54,sync_530,sync_789,sync_801,sync_63,sync_2267,sync_59,sync_189,sync_190,sync_620,sync_844,sync_151,sync_149,sync_741,sync_196,sync_186,sync_114,sync_529,sync_120,sync_1227,sync_167,sync_2182,sync_574,sync_87,sync_126,sync_134,sync_1301,sync_606,sync_127,sync_2275,sync_859,sync_73,sync_648,sync_955,sync_288,sync_1342,sync_1045,sync_1104,sync_1079,sync_2780,sync_203,sync_1402,sync_2176,sync_1830,sync_1199,sync_1266,sync_2644,sync_576,add_646,del_879",2,1723,6,72.21098279953003,15.96350383758545,3.1999359130859375,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
22,"(None, 1, None)",CounterfactualNotFound,"2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,1096","61,54,530,789,801,63,2267,59,189,190,620,844,151,149,741,196,186,114,529,120,1227,167,2182,574,87,126,134,1301,606,127,2275,859,73,648,955,288,1342,1045,1104,1079,2780,203,1402,2176,1830,1199,1266,2644,576,646","sync_61,sync_54,sync_530,sync_789,sync_801,sync_63,sync_2267,sync_59,sync_189,sync_190,sync_620,sync_844,sync_151,sync_149,sync_741,sync_196,sync_186,sync_114,sync_529,sync_120,sync_1227,sync_167,sync_2182,sync_574,sync_87,sync_126,sync_134,sync_1301,sync_606,sync_127,sync_2275,sync_859,sync_73,sync_648,sync_955,sync_288,sync_1342,sync_1045,sync_1104,sync_1079,sync_2780,sync_203,sync_1402,sync_2176,sync_1830,sync_1199,sync_1266,sync_2644,sync_576,add_646,del_879",2,1723,6,72.21098279953003,15.96350383758545,3.1999359130859375,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
22,"(None, 1, 0)",bad,"2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,1096","2099,754,131,556,1076,1157,565,1837,134,2781,1103,1199,2944,1656,1185,1086,1064,1085,1054,1030,879,663,97,612,1698,1006,1242,539,377,995,323,744,1002,27,677,759,161,725,559,968,865,1249,859,969,755,631,1251,1191,2168,3485","sync_2099,sync_754,sync_131,sync_556,sync_1076,sync_1157,sync_565,sync_1837,sync_134,sync_2781,sync_1103,sync_1199,sync_2944,sync_1656,sync_1185,sync_1086,sync_1064,sync_1085,sync_1054,sync_1030,sync_879,sync_663,sync_97,sync_612,sync_1698,sync_1006,sync_1242,sync_539,sync_377,sync_995,sync_323,sync_744,sync_1002,sync_27,sync_677,sync_759,sync_161,sync_725,sync_559,sync_968,sync_865,sync_1249,sync_859,sync_969,sync_755,sync_631,sync_1251,sync_1191,sync_2168,del_1096,add_3485",2,1723,1723,72.21098279953003,12.832178831100464,1.837637186050415,False,True,BERT4Rec,ml-1m,2048,20,0.2,"('replace', 'swap', 'add', 'delete')","Mon, 25 Nov 2024 15:43:45"
