i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
77,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
78,targeted_uncategorized,None,"805,405,281,492,2,49,269,752,105,381,595,86,891,720,140,5,116,262,340,1024,354,1003","805,405,281,1492,2,49,269,752,105,381,595,86,891,720,140,5,116,262,340,1024,354,1368",None,2,None,None,176.404,None,None,None,None,630,956,630,1,0,"630,54,500,32,218","956,86,682,188,326","630,630,630,630,630",1.0,0.0,"630,54,500,32,218,509,240,190,230,472","956,86,682,188,326,815,1024,176,882,1104","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,54,500,32,218,509,240,190,230,472,192,101,50,360,483,322,493,298,409,201","956,86,682,188,326,815,1024,176,882,1104,253,269,99,275,340,117,52,951,595,931","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"805,405,281,492,2,49,269,752,105,381,595,86,891,720,140,5,116,262,340,1024,354,1003","805,405,281,492,2,49,269,752,105,381,595,86,891,720,140,5,116,262,340,1024,354,1368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_805,sync_405,sync_281,sync_492,sync_2,sync_49,sync_269,sync_752,sync_105,sync_381,sync_595,sync_86,sync_891,sync_720,sync_140,sync_5,sync_116,sync_262,sync_340,sync_1024,sync_354,add_1368,del_1003",1,None,None,None,2.16,None,630,956,None,1,"630,32,500,54,218","956,86,682,188,326",None,1.0,"630,32,500,54,218,509,240,190,192,50","956,86,682,188,326,815,1024,176,882,1104",None,1.0,"630,32,500,54,218,509,240,190,192,50,472,322,230,298,483,409,101,503,30,360","956,86,682,188,326,815,1024,176,882,1104,253,269,99,275,340,117,52,951,595,931",None,1.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
79,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
80,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
81,targeted_uncategorized,None,"279,191,229,1124,1176,640,511,1559,847,70,517,414,632,1105,657,488,78,290,404,356,503,87,696,589,401,535,74,59,428,358,662,190,73,410,2,332,64,740,433,772,366,243,281,752,653,720,158,326,131,492","279,191,229,1124,1176,640,511,1559,847,70,517,414,632,1105,657,488,78,290,404,356,503,87,696,589,401,535,74,59,428,358,229,190,73,410,2,332,64,740,433,772,366,243,281,752,653,720,158,326,94",None,3,None,None,203.688,None,None,None,None,630,140,630,1,0,"630,201,175,276,94","140,720,185,105,5","630,630,630,630,630",1.0,0.0,"630,201,175,276,94,419,240,241,79,255","140,720,185,105,5,752,116,281,131,512","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,201,175,276,94,419,240,241,79,255,492,231,222,298,131,102,330,360,242,509","140,720,185,105,5,752,116,281,131,512,961,270,326,158,2,207,262,653,405,492","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"279,191,229,1124,1176,640,511,1559,847,70,517,414,632,1105,657,488,78,290,404,356,503,87,696,589,401,535,74,59,428,358,662,190,73,410,2,332,64,740,433,772,366,243,281,752,653,720,158,326,131,492","279,191,229,1124,1176,640,511,1559,847,70,517,414,632,1105,657,488,78,290,404,356,503,87,696,589,401,535,74,59,428,358,662,190,73,410,2,332,64,740,433,772,366,243,281,752,653,720,158,326,131,1581","sync_279,sync_191,sync_229,sync_1124,sync_1176,sync_640,sync_511,sync_1559,sync_847,sync_70,sync_517,sync_414,sync_632,sync_1105,sync_657,sync_488,sync_78,sync_290,sync_404,sync_356,sync_503,sync_87,sync_696,sync_589,sync_401,sync_535,sync_74,sync_59,sync_428,sync_358,sync_662,sync_190,sync_73,sync_410,sync_2,sync_332,sync_64,sync_740,sync_433,sync_772,sync_366,sync_243,sync_281,sync_752,sync_653,sync_720,sync_158,sync_326,sync_131,add_1581,del_492",1,None,None,None,19.814,None,926,140,None,0,"926,326,253,891,347","140,720,185,105,5",None,0.0,"926,326,253,891,347,453,5,336,332,405","140,720,185,105,5,752,116,281,131,512",None,0.0,"926,326,253,891,347,453,5,336,332,405,1117,381,520,50,86,951,118,756,99,882","140,720,185,105,5,752,116,281,131,512,961,270,326,158,2,207,262,653,405,492",None,0.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
82,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
83,targeted_uncategorized,None,"421,117,145,815,190,25,1115,696,356,502,1077,11,358,771,410,50,53,210,535,29,223,159,513,178,141,365,84,404,303,1037,268,78,24,191,589,564,182,152,1529,491,243,862,922,978,446,1227,1614,683,177,1317","421,117,145,815,190,25,1115,696,356,502,1077,11,358,771,410,50,53,210,535,29,223,159,513,178,141,365,84,404,303,1037,268,78,24,191,589,564,182,152,1529,491,243,862,922,978,446,1227,1614,177,58",None,2,None,None,205.251,None,None,None,None,630,1068,630,1,0,"630,735,613,32,201","1068,1317,578,349,488","630,630,630,630,630",1.0,0.0,"630,735,613,32,201,240,338,175,157,239","1068,1317,578,349,488,104,490,404,632,234","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,735,613,32,201,240,338,175,157,239,472,217,82,241,409,255,390,400,58,289","1068,1317,578,349,488,104,490,404,632,234,532,366,303,18,515,1382,824,1007,137,1207","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"421,117,145,815,190,25,1115,696,356,502,1077,11,358,771,410,50,53,210,535,29,223,159,513,178,141,365,84,404,303,1037,268,78,24,191,589,564,182,152,1529,491,243,862,922,978,446,1227,1614,683,177,1317","421,117,145,815,190,25,1115,696,356,502,1077,11,358,771,410,50,53,210,535,29,223,159,513,178,141,365,84,404,303,1037,268,78,24,191,589,564,182,152,1529,491,243,862,922,978,446,1227,1614,683,177,58","sync_421,sync_117,sync_145,sync_815,sync_190,sync_25,sync_1115,sync_696,sync_356,sync_502,sync_1077,sync_11,sync_358,sync_771,sync_410,sync_50,sync_53,sync_210,sync_535,sync_29,sync_223,sync_159,sync_513,sync_178,sync_141,sync_365,sync_84,sync_404,sync_303,sync_1037,sync_268,sync_78,sync_24,sync_191,sync_589,sync_564,sync_182,sync_152,sync_1529,sync_491,sync_243,sync_862,sync_922,sync_978,sync_446,sync_1227,sync_1614,sync_683,sync_177,add_58,del_1317",1,None,None,None,2.224,None,239,1068,None,0,"239,100,58,67,119","1068,1317,578,349,488",None,0.0,"239,100,58,67,119,201,731,390,240,32","1068,1317,578,349,488,104,490,404,632,234",None,0.0,"239,100,58,67,119,201,731,390,240,32,334,255,95,409,360,613,102,472,357,548","1068,1317,578,349,488,104,490,404,632,234,532,366,303,18,515,1382,824,1007,137,1207",None,0.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
84,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
85,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
86,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
87,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
88,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
89,targeted_uncategorized,None,"662,358,1529,190,50,210,87,696,243,149,372,134,356,132,26,351,417,511,32,200,257,368,539,109,226,334,708,1347,503,217,572,274,288,104,182,1128,138,695,100,95,146,575,921,119,261,241,6,712,1095,214","662,358,1529,190,50,210,87,696,243,149,372,134,356,132,26,351,417,511,32,200,257,368,539,109,226,334,708,1347,503,217,572,274,288,104,182,1128,138,695,100,95,146,575,921,119,261,241,6,712,1599,954",None,2,None,None,203.821,None,None,None,None,630,105,630,1,0,"630,360,338,186,95","105,140,61,961,405","630,630,630,630,630",1.0,0.0,"630,360,338,186,95,240,497,357,409,201","105,140,61,961,405,512,158,116,281,720","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,360,338,186,95,240,497,357,409,201,102,157,119,889,348,278,241,312,538,230","105,140,61,961,405,512,158,116,281,720,752,653,262,5,270,253,381,357,49,843","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"662,358,1529,190,50,210,87,696,243,149,372,134,356,132,26,351,417,511,32,200,257,368,539,109,226,334,708,1347,503,217,572,274,288,104,182,1128,138,695,100,95,146,575,921,119,261,241,6,712,1095,214","662,358,1529,190,50,210,87,696,243,149,372,134,356,132,26,351,417,511,32,200,257,368,539,109,226,334,708,1347,503,217,572,274,288,104,182,1128,138,695,100,95,146,575,921,119,261,241,6,712,1095,954","sync_662,sync_358,sync_1529,sync_190,sync_50,sync_210,sync_87,sync_696,sync_243,sync_149,sync_372,sync_134,sync_356,sync_132,sync_26,sync_351,sync_417,sync_511,sync_32,sync_200,sync_257,sync_368,sync_539,sync_109,sync_226,sync_334,sync_708,sync_1347,sync_503,sync_217,sync_572,sync_274,sync_288,sync_104,sync_182,sync_1128,sync_138,sync_695,sync_100,sync_95,sync_146,sync_575,sync_921,sync_119,sync_261,sync_241,sync_6,sync_712,sync_1095,add_954,del_214",1,None,None,None,2.367,None,630,105,None,1,"630,360,186,240,338","105,140,61,961,405",None,1.0,"630,360,186,240,338,278,409,357,497,889","105,140,61,961,405,512,158,116,281,720",None,1.0,"630,360,186,240,338,278,409,357,497,889,102,312,231,157,201,95,119,230,257,348","105,140,61,961,405,512,158,116,281,720,752,653,262,5,270,253,381,357,49,843",None,1.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
90,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
91,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
92,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
93,targeted_uncategorized,None,"85,591,125,279,1181,193,530,683,294,83,821,448,337,473,446,529,325,589,633,759,14,143,711,80,311,227,527,710,16,4,708,349,782,468,435,132,657,234,1211,511,465,416,690,720,2,492,185,555,874,631","85,591,125,279,1181,193,530,683,294,83,821,448,337,473,446,529,325,589,633,759,694,143,711,80,311,227,527,710,416,4,708,349,782,468,435,132,657,234,1211,511,465,416,690,720,2,492,185,555,874,94",None,3,None,None,204.04,None,None,None,None,630,631,630,1,0,"630,94,348,119,316","631,643,682,326,555","630,630,630,630,630",1.0,0.0,"630,94,348,119,316,432,412,600,671,131","631,643,682,326,555,1125,131,1099,185,720","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,94,348,119,316,432,412,600,671,131,419,276,255,201,289,616,167,234,185,367","631,643,682,326,555,1125,131,1099,185,720,1167,354,1431,398,405,956,1217,610,12,1122","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"85,591,125,279,1181,193,530,683,294,83,821,448,337,473,446,529,325,589,633,759,14,143,711,80,311,227,527,710,16,4,708,349,782,468,435,132,657,234,1211,511,465,416,690,720,2,492,185,555,874,631","85,591,125,279,1181,193,530,683,294,83,821,448,337,473,446,529,325,589,633,759,14,143,711,80,311,227,527,710,16,4,708,349,782,468,435,132,657,234,1211,511,465,416,690,720,2,492,185,555,874,225","sync_85,sync_591,sync_125,sync_279,sync_1181,sync_193,sync_530,sync_683,sync_294,sync_83,sync_821,sync_448,sync_337,sync_473,sync_446,sync_529,sync_325,sync_589,sync_633,sync_759,sync_14,sync_143,sync_711,sync_80,sync_311,sync_227,sync_527,sync_710,sync_16,sync_4,sync_708,sync_349,sync_782,sync_468,sync_435,sync_132,sync_657,sync_234,sync_1211,sync_511,sync_465,sync_416,sync_690,sync_720,sync_2,sync_492,sync_185,sync_555,sync_874,add_225,del_631",1,None,None,None,8.728,None,675,631,None,0,"675,555,569,905,581","631,643,682,326,555",None,0.0,"675,555,569,905,581,34,978,776,1138,347","631,643,682,326,555,1125,131,1099,185,720",None,0.0,"675,555,569,905,581,34,978,776,1138,347,396,771,10,179,412,240,93,166,227,615","631,643,682,326,555,1125,131,1099,185,720,1167,354,1431,398,405,956,1217,610,12,1122",None,0.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
94,targeted_uncategorized,None,"686,25,1043,1282,262,253,192,270,720,882,835,230,202,234,605,1055,148,1102,1024,7,115,699,220,81,158,210,608,157,772,227,409,201,178,356,550,1238,209,298,232,614,58,368,1349,279,779,472,162,364,530,294","686,25,1043,1282,262,253,192,270,720,882,835,230,202,234,605,1055,148,1102,1024,7,115,699,220,81,158,210,608,157,772,227,409,201,178,356,550,1238,209,298,232,614,58,368,1349,279,779,472,162,364,530,242",None,1,None,None,201.613,None,None,None,None,630,779,630,1,0,"630,54,58,481,472","779,147,436,294,83","630,630,630,630,630",1.0,0.0,"630,54,58,481,472,312,242,6,255,100","779,147,436,294,83,528,144,202,55,173","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,54,58,481,472,312,242,6,255,100,248,409,7,352,102,348,192,308,457,119","779,147,436,294,83,528,144,202,55,173,364,58,475,459,477,312,216,209,376,896","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"686,25,1043,1282,262,253,192,270,720,882,835,230,202,234,605,1055,148,1102,1024,7,115,699,220,81,158,210,608,157,772,227,409,201,178,356,550,1238,209,298,232,614,58,368,1349,279,779,472,162,364,530,294","686,25,1043,1282,262,253,192,270,720,882,835,230,202,234,605,1055,148,1102,1024,7,115,699,220,81,158,210,608,157,772,227,409,201,178,356,550,1238,209,298,232,614,58,368,1349,279,779,472,162,364,530,1539","sync_686,sync_25,sync_1043,sync_1282,sync_262,sync_253,sync_192,sync_270,sync_720,sync_882,sync_835,sync_230,sync_202,sync_234,sync_605,sync_1055,sync_148,sync_1102,sync_1024,sync_7,sync_115,sync_699,sync_220,sync_81,sync_158,sync_210,sync_608,sync_157,sync_772,sync_227,sync_409,sync_201,sync_178,sync_356,sync_550,sync_1238,sync_209,sync_298,sync_232,sync_614,sync_58,sync_368,sync_1349,sync_279,sync_779,sync_472,sync_162,sync_364,sync_530,add_1539,del_294",1,None,None,None,28.153,None,481,779,None,0,"481,227,1055,529,558","779,147,436,294,83",None,0.0,"481,227,1055,529,558,557,555,892,355,821","779,147,436,294,83,528,144,202,55,173",None,0.0,"481,227,1055,529,558,557,555,892,355,821,245,202,55,173,146,756,592,77,324,34","779,147,436,294,83,528,144,202,55,173,364,58,475,459,477,312,216,209,376,896",None,0.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
95,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
96,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
97,targeted_uncategorized,None,"315,603,27,233,545,162,96,653,24,178,132,366,121,18,78,404,720,41,1168,262,644,141,154,383,179,277,101,547,285,157,316,1246,476,391,731,802,289,321,932,639,255,475,218,113,54,857,823,202,246,512","315,603,27,233,545,162,96,653,24,178,132,366,121,18,78,404,720,41,1168,262,644,141,154,383,179,277,101,547,285,157,316,1246,476,391,731,802,289,321,932,639,255,475,218,113,54,857,823,202,246,1229",None,1,None,None,202.887,None,None,None,None,630,512,630,1,0,"630,231,54,222,539","512,262,720,207,96","630,630,630,630,630",1.0,0.0,"630,231,54,222,539,706,228,318,360,483","512,262,720,207,96,569,116,579,653,158","630,630,630,630,630,630,630,630,630,630",1.0,0.0,"630,231,54,222,539,706,228,318,360,483,889,538,146,242,109,27,202,338,7,1246","512,262,720,207,96,569,116,579,653,158,41,667,253,140,326,1316,270,361,405,131","630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630",1.0,0.0,"(None, 10, 0)",None,None,"315,603,27,233,545,162,96,653,24,178,132,366,121,18,78,404,720,41,1168,262,644,141,154,383,179,277,101,547,285,157,316,1246,476,391,731,802,289,321,932,639,255,475,218,113,54,857,823,202,246,512","315,603,27,233,545,162,96,653,24,178,132,366,121,18,78,404,720,41,1168,262,644,141,154,383,179,277,101,547,285,157,316,1246,476,391,731,802,289,321,932,639,255,475,218,113,54,857,823,202,246,1229","sync_315,sync_603,sync_27,sync_233,sync_545,sync_162,sync_96,sync_653,sync_24,sync_178,sync_132,sync_366,sync_121,sync_18,sync_78,sync_404,sync_720,sync_41,sync_1168,sync_262,sync_644,sync_141,sync_154,sync_383,sync_179,sync_277,sync_101,sync_547,sync_285,sync_157,sync_316,sync_1246,sync_476,sync_391,sync_731,sync_802,sync_289,sync_321,sync_932,sync_639,sync_255,sync_475,sync_218,sync_113,sync_54,sync_857,sync_823,sync_202,sync_246,add_1229,del_512",1,None,None,None,2.425,None,630,512,None,1,"630,231,54,222,539","512,262,720,207,96",None,1.0,"630,231,54,222,539,706,228,318,360,483","512,262,720,207,96,569,116,579,653,158",None,1.0,"630,231,54,222,539,706,228,318,360,483,889,538,146,242,109,27,202,338,7,1246","512,262,720,207,96,569,116,579,653,158,41,667,253,140,326,1316,270,361,405,131",None,1.0,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",
98,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
99,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
100,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,630,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Mon, 10 Feb 2025 16:53:20",EmptyDatasetError
