i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp
77,genetic,None,"833,568,178,93,293,105,435,670,1,487,796,45,245,128,106,49,260,68,1159,554,257,125,55,52","833,568,178,93,293,105,435,670,1,487,796,45,245,128,106,49,260,68,1159,554,125,125,55,52",None,1,None,None,187.296,None,None,None,None,125,68,None,0,None,"125,168,106,129,245","68,168,245,106,129",None,0.409,None,"125,168,106,129,245,68,24,49,128,8","68,168,245,106,129,125,24,49,8,52",None,0.491,None,"125,168,106,129,245,68,24,49,128,8,52,1467,260,148,1110,105,1,487,210,1587","68,168,245,106,129,125,24,49,8,52,105,1467,1,128,487,148,1587,260,382,1110",None,0.436,None,"(None, 10, 0)",None,None,"833,568,178,93,293,105,435,670,1,487,796,45,245,128,106,49,260,68,1159,554,257,125,55,52","833,568,178,93,293,105,435,670,1,487,796,45,245,128,106,49,260,68,1159,554,257,125,55,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_833,sync_568,sync_178,sync_93,sync_293,sync_105,sync_435,sync_670,sync_1,sync_487,sync_796,sync_45,sync_245,sync_128,sync_106,sync_49,sync_260,sync_68,sync_1159,sync_554,sync_257,sync_125,sync_55,sync_52",0,None,None,None,108.521,None,68,68,None,1,"68,168,245,106,129","68,168,245,106,129",None,1.0,"68,168,245,106,129,125,24,49,8,52","68,168,245,106,129,125,24,49,8,52",None,1.0,"68,168,245,106,129,125,24,49,8,52,105,1467,1,128,487,148,1587,260,382,1110","68,168,245,106,129,125,24,49,8,52,105,1467,1,128,487,148,1587,260,382,1110",None,1.0,True,BERT4Rec,ml-1m,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 31 Jan 2025 17:46:07"
78,genetic,None,"2265,39,96,460,1233,323,890,877,1119,918,329,2557,466,524,255,1904,1665,3446,874,1214,2422,898,899,86,2556,3075,1993,1690,1666,502,504,1156,937,2136,2260,3140,1350,1422,3263,1671,2169,1965,2125,1967,1860,2098,932,878,1086,1856","2265,39,96,460,1233,323,890,877,1119,918,329,2557,466,524,255,1904,1665,3446,874,1214,2422,898,899,86,2556,3075,1993,1690,1666,502,504,1156,937,2136,2260,3140,1350,1422,3263,1671,2169,1965,2415,1967,1860,2098,932,878,1086,1856",None,1,None,None,209.048,None,None,None,None,878,1718,None,0,None,"878,1140,1856,1718,2136","1718,878,1140,1856,1724",None,0.35,None,"878,1140,1856,1718,2136,911,1163,1724,328,1979","1718,878,1140,1856,1724,1979,1163,1104,2136,911",None,0.363,None,"878,1140,1856,1718,2136,911,1163,1724,328,1979,932,1422,1104,930,2260,3061,915,502,1191,1689","1718,878,1140,1856,1724,1979,1163,1104,2136,911,930,879,1422,1191,328,932,565,1689,1086,1656",None,0.298,None,"(None, 10, 0)",None,None,"2265,39,96,460,1233,323,890,877,1119,918,329,2557,466,524,255,1904,1665,3446,874,1214,2422,898,899,86,2556,3075,1993,1690,1666,502,504,1156,937,2136,2260,3140,1350,1422,3263,1671,2169,1965,2125,1967,1860,2098,932,878,1086,1856","2265,39,96,460,1233,323,890,877,1119,918,329,2557,466,524,255,1904,1665,3446,874,1214,2422,898,899,86,2556,3075,1993,1690,1666,502,504,1156,937,2136,2260,3140,1350,1422,3263,1671,2169,1965,2125,1967,1860,2098,932,878,1086,1","sync_2265,sync_39,sync_96,sync_460,sync_1233,sync_323,sync_890,sync_877,sync_1119,sync_918,sync_329,sync_2557,sync_466,sync_524,sync_255,sync_1904,sync_1665,sync_3446,sync_874,sync_1214,sync_2422,sync_898,sync_899,sync_86,sync_2556,sync_3075,sync_1993,sync_1690,sync_1666,sync_502,sync_504,sync_1156,sync_937,sync_2136,sync_2260,sync_3140,sync_1350,sync_1422,sync_3263,sync_1671,sync_2169,sync_1965,sync_2125,sync_1967,sync_1860,sync_2098,sync_932,sync_878,sync_1086,add_1,del_1856",1,None,None,None,212.737,None,168,1718,None,0,"168,662,24,129,1","1718,878,1140,1856,1724",None,0.0,"168,662,24,129,1,10,245,106,435,670","1718,878,1140,1856,1724,1979,1163,1104,2136,911",None,0.0,"168,662,24,129,1,10,245,106,435,670,48,421,487,52,68,8,125,175,612,105","1718,878,1140,1856,1724,1979,1163,1104,2136,911,930,879,1422,1191,328,932,565,1689,1086,1656",None,0.0,True,BERT4Rec,ml-1m,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 31 Jan 2025 17:46:07"
79,genetic,None,"1314,129,1836,670,24,421,10,662,2757,106,49,1856,353,874,909,2029,928,791,2216,70,509,1709,364,920,436,269,502,220,274,878,890,932,936,339,1003,1125,2009,333,360,1367,2160,881,308,899,916,219,2140,446,892,1752","1314,129,1836,670,24,421,10,662,2757,106,49,1856,353,874,909,2029,928,791,2216,70,509,1709,364,920,436,269,502,220,274,878,890,932,936,339,1003,1125,2009,333,360,1367,2160,881,308,899,916,219,2140,446,892,1172",None,1,None,None,209.137,None,None,None,None,930,4,None,0,None,"930,219,542,69,861","4,542,502,353,69",None,0.173,None,"930,219,542,69,861,238,2140,388,39,407","4,542,502,353,69,70,1136,920,789,1158",None,0.112,None,"930,219,542,69,861,238,2140,388,39,407,898,339,881,873,1158,135,1367,502,446,360","4,542,502,353,69,70,1136,920,789,1158,861,791,455,388,426,339,734,937,513,942",None,0.101,None,"(None, 10, 0)",None,None,"1314,129,1836,670,24,421,10,662,2757,106,49,1856,353,874,909,2029,928,791,2216,70,509,1709,364,920,436,269,502,220,274,878,890,932,936,339,1003,1125,2009,333,360,1367,2160,881,308,899,916,219,2140,446,892,1752","1314,129,1836,670,24,421,10,662,2757,106,49,1856,353,874,909,2029,928,791,2216,70,509,1709,364,920,436,269,502,220,274,878,890,932,936,339,1003,1125,2009,333,360,1367,2160,881,308,899,916,219,2140,446,892,3155","sync_1314,sync_129,sync_1836,sync_670,sync_24,sync_421,sync_10,sync_662,sync_2757,sync_106,sync_49,sync_1856,sync_353,sync_874,sync_909,sync_2029,sync_928,sync_791,sync_2216,sync_70,sync_509,sync_1709,sync_364,sync_920,sync_436,sync_269,sync_502,sync_220,sync_274,sync_878,sync_890,sync_932,sync_936,sync_339,sync_1003,sync_1125,sync_2009,sync_333,sync_360,sync_1367,sync_2160,sync_881,sync_308,sync_899,sync_916,sync_219,sync_2140,sync_446,sync_892,add_3155,del_1752",1,None,None,None,270.572,None,930,4,None,0,"930,494,135,333,892","4,542,502,353,69",None,0.0,"930,494,135,333,892,801,288,881,44,360","4,542,502,353,69,70,1136,920,789,1158",None,0.0,"930,494,135,333,892,801,288,881,44,360,446,351,219,69,2140,312,937,1151,542,898","4,542,502,353,69,70,1136,920,789,1158,861,791,455,388,426,339,734,937,513,942",None,0.027,True,BERT4Rec,ml-1m,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 31 Jan 2025 17:46:07"
80,genetic,None,"382,177,135,316,21,244,1682,222,538,1865,34,383,816,1595,346,1178,1257,741,372,165,891,535,789,1315,1312,826,1290,190,458,1310,358,658,919,180,1758,1182,1658,1136,687,568,557,640,515,1154,746,1776,910,90,1089,907","382,177,135,316,21,244,1682,222,538,1865,34,383,816,1595,346,1178,1257,741,372,165,891,535,789,3152,1312,826,1290,190,458,1310,358,658,919,180,1758,1182,1658,1136,687,568,557,640,515,1154,746,1776,910,90,1089,907",None,1,None,None,207.789,None,None,None,None,794,901,None,0,None,"794,901,658,567,275","901,794,658,275,730",None,0.519,None,"794,901,658,567,275,747,691,1432,984,730","901,794,658,275,730,691,1432,149,568,1366",None,0.427,None,"794,901,658,567,275,747,691,1432,984,730,149,732,639,668,568,739,1182,875,1366,1346","901,794,658,275,730,691,1432,149,568,1366,567,984,668,747,1182,640,397,875,739,829",None,0.388,None,"(None, 10, 0)",None,None,"382,177,135,316,21,244,1682,222,538,1865,34,383,816,1595,346,1178,1257,741,372,165,891,535,789,1315,1312,826,1290,190,458,1310,358,658,919,180,1758,1182,1658,1136,687,568,557,640,515,1154,746,1776,910,90,1089,907","382,177,135,316,21,244,1682,222,538,1865,34,383,816,1595,346,1178,1257,741,372,165,891,535,789,1315,1312,826,1290,190,458,1310,358,658,919,180,1758,1182,1658,1136,687,568,557,640,515,1154,746,1776,910,90,1089,11","sync_382,sync_177,sync_135,sync_316,sync_21,sync_244,sync_1682,sync_222,sync_538,sync_1865,sync_34,sync_383,sync_816,sync_1595,sync_346,sync_1178,sync_1257,sync_741,sync_372,sync_165,sync_891,sync_535,sync_789,sync_1315,sync_1312,sync_826,sync_1290,sync_190,sync_458,sync_1310,sync_358,sync_658,sync_919,sync_180,sync_1758,sync_1182,sync_1658,sync_1136,sync_687,sync_568,sync_557,sync_640,sync_515,sync_1154,sync_746,sync_1776,sync_910,sync_90,sync_1089,add_11,del_907",1,None,None,None,182.06,None,391,901,None,0,"391,34,31,11,36","901,794,658,275,730",None,0.0,"391,34,31,11,36,332,35,390,515,33","901,794,658,275,730,691,1432,149,568,1366",None,0.0,"391,34,31,11,36,332,35,390,515,33,17,5,336,568,2,1048,59,222,924,538","901,794,658,275,730,691,1432,149,568,1366,567,984,668,747,1182,640,397,875,739,829",None,0.007,True,BERT4Rec,ml-1m,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 31 Jan 2025 17:46:07"
81,genetic,None,"1073,129,24,133,98,384,93,256,327,172,124,60,28,111,899,885,612,216,719,1476,840,598,200,112,1508,209,1040,202,547,114,49,217,210,214,588,206,79,1169,168,624,394,1004,715,1560,759,771,634,207,566,2495","1073,129,24,133,98,384,93,256,327,172,124,60,28,111,899,885,612,216,719,1476,840,598,200,112,1508,209,1040,202,547,114,49,217,210,214,588,206,79,1169,168,624,394,1004,715,1560,759,771,635,207,566,2495",None,1,None,None,207.164,None,None,None,None,757,204,None,0,None,"757,204,207,20,742","204,757,771,566,634",None,0.277,None,"757,204,207,20,742,772,124,799,1299,14","204,757,771,566,634,601,207,176,830,799",None,0.215,None,"757,204,207,20,742,772,124,799,1299,14,141,176,184,97,27,756,601,427,634,8","204,757,771,566,634,601,207,176,830,799,624,742,200,1299,2004,1518,632,8,178,214",None,0.178,None,"(None, 10, 0)",None,None,"1073,129,24,133,98,384,93,256,327,172,124,60,28,111,899,885,612,216,719,1476,840,598,200,112,1508,209,1040,202,547,114,49,217,210,214,588,206,79,1169,168,624,394,1004,715,1560,759,771,634,207,566,2495","1073,129,24,133,98,384,93,256,327,172,124,60,28,111,899,885,612,216,719,1476,840,598,200,112,1508,209,1040,202,547,114,49,217,210,214,588,206,79,1169,168,624,394,1004,715,1560,759,771,634,207,566,2","sync_1073,sync_129,sync_24,sync_133,sync_98,sync_384,sync_93,sync_256,sync_327,sync_172,sync_124,sync_60,sync_28,sync_111,sync_899,sync_885,sync_612,sync_216,sync_719,sync_1476,sync_840,sync_598,sync_200,sync_112,sync_1508,sync_209,sync_1040,sync_202,sync_547,sync_114,sync_49,sync_217,sync_210,sync_214,sync_588,sync_206,sync_79,sync_1169,sync_168,sync_624,sync_394,sync_1004,sync_715,sync_1560,sync_759,sync_771,sync_634,sync_207,sync_566,add_2,del_2495",1,None,None,None,191.206,None,11,204,None,0,"11,9,609,589,46","204,757,771,566,634",None,0.0,"11,9,609,589,46,47,610,18,38,391","204,757,771,566,634,601,207,176,830,799",None,0.0,"11,9,609,589,46,47,610,18,38,391,799,415,10,597,27,34,208,219,581,15","204,757,771,566,634,601,207,176,830,799,624,742,200,1299,2004,1518,632,8,178,214",None,0.021,True,BERT4Rec,ml-1m,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 31 Jan 2025 17:46:07"
82,genetic,None,"135,378,528,643,177,731,344,538,20,516,336,1201,370,693,2417,619,397,275,1186,515,90,794,357,872,640,568,557,1304,1231,1849,84,593,399,684,628,1222,914,735,194,1827,700,1141,1338,1084,1859,2271,325,591,185,1692","135,378,528,643,177,731,344,538,20,516,336,1201,370,693,2417,619,397,275,1186,515,90,794,357,872,640,568,557,1304,1231,1849,84,593,399,684,628,1222,914,735,194,1827,700,1141,1338,1084,1859,2271,358,591,185,1692",None,1,None,None,208.136,None,None,None,None,41,516,None,0,None,"41,516,117,135,5","516,789,41,336,165",None,0.226,None,"41,516,117,135,5,165,34,316,185,336","516,789,41,336,165,185,105,353,291,317",None,0.222,None,"41,516,117,135,5,165,34,316,185,336,244,317,351,291,105,789,382,538,353,90","516,789,41,336,165,185,105,353,291,317,34,316,1201,117,5,867,180,245,8,244",None,0.204,None,"(None, 10, 0)",None,None,"135,378,528,643,177,731,344,538,20,516,336,1201,370,693,2417,619,397,275,1186,515,90,794,357,872,640,568,557,1304,1231,1849,84,593,399,684,628,1222,914,735,194,1827,700,1141,1338,1084,1859,2271,325,591,185,1692","135,378,528,643,177,731,344,538,20,516,336,1201,370,693,2417,619,397,275,1186,515,90,794,357,872,640,568,557,1304,1231,1849,84,593,399,684,628,1222,914,735,194,1827,700,1141,1338,1084,1859,2271,325,591,185,4","sync_135,sync_378,sync_528,sync_643,sync_177,sync_731,sync_344,sync_538,sync_20,sync_516,sync_336,sync_1201,sync_370,sync_693,sync_2417,sync_619,sync_397,sync_275,sync_1186,sync_515,sync_90,sync_794,sync_357,sync_872,sync_640,sync_568,sync_557,sync_1304,sync_1231,sync_1849,sync_84,sync_593,sync_399,sync_684,sync_628,sync_1222,sync_914,sync_735,sync_194,sync_1827,sync_700,sync_1141,sync_1338,sync_1084,sync_1859,sync_2271,sync_325,sync_591,sync_185,add_4,del_1692",1,None,None,None,195.401,None,69,516,None,0,"69,4,532,523,1158","516,789,41,336,165",None,0.0,"69,4,532,523,1158,517,1936,789,500,238","516,789,41,336,165,185,105,353,291,317",None,0.02,"69,4,532,523,1158,517,1936,789,500,238,388,105,542,1888,520,185,534,2092,832,407","516,789,41,336,165,185,105,353,291,317,34,316,1201,117,5,867,180,245,8,244",None,0.025,True,BERT4Rec,ml-1m,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 31 Jan 2025 17:46:07"
83,genetic,None,"207,1071,1789,289,1486,958,373,499,2054,2479,61,1380,2052,2321,139,1177,522,777,1443,127,1586,1658,265,1527,1958,181,492,1914,2671,306,285,455,2803,267,516,319,2487,789,1668,379,358,128,1150,347,1688,1107,332,1343,3411,2584","207,1071,1789,289,1486,958,373,499,2054,2479,61,1380,2052,2321,139,1177,522,777,1443,127,1586,1658,265,1527,1958,181,492,1914,2671,306,285,455,2803,267,516,319,2487,789,1668,379,358,128,1150,347,1688,1107,332,1343,3411,3254",None,1,None,None,207.516,None,None,None,None,3068,2092,None,0,None,"3068,1310,2476,1388,2092","2092,69,1264,1486,1651",None,0.068,None,"3068,1310,2476,1388,2092,2735,902,364,2737,37","2092,69,1264,1486,1651,4,238,832,534,542",None,0.044,None,"3068,1310,2476,1388,2092,2735,902,364,2737,37,2471,1921,1386,1321,357,44,1487,3069,1264,3072","2092,69,1264,1486,1651,4,238,832,534,542,500,532,174,1000,2588,1245,1172,1106,2451,533",None,0.033,None,"(None, 10, 0)",None,None,"207,1071,1789,289,1486,958,373,499,2054,2479,61,1380,2052,2321,139,1177,522,777,1443,127,1586,1658,265,1527,1958,181,492,1914,2671,306,285,455,2803,267,516,319,2487,789,1668,379,358,128,1150,347,1688,1107,332,1343,3411,2584","207,1071,1789,289,1486,958,373,499,2054,2479,61,1380,2052,2321,139,1177,522,777,1443,127,1586,1658,265,1527,1958,181,492,1914,2671,306,285,455,2803,267,516,319,2487,789,1668,379,358,128,1150,347,1688,1107,332,1343,3411,2","sync_207,sync_1071,sync_1789,sync_289,sync_1486,sync_958,sync_373,sync_499,sync_2054,sync_2479,sync_61,sync_1380,sync_2052,sync_2321,sync_139,sync_1177,sync_522,sync_777,sync_1443,sync_127,sync_1586,sync_1658,sync_265,sync_1527,sync_1958,sync_181,sync_492,sync_1914,sync_2671,sync_306,sync_285,sync_455,sync_2803,sync_267,sync_516,sync_319,sync_2487,sync_789,sync_1668,sync_379,sync_358,sync_128,sync_1150,sync_347,sync_1688,sync_1107,sync_332,sync_1343,sync_3411,add_2,del_2584",1,None,None,None,199.9,None,69,2092,None,0,"69,832,59,2092,500","2092,69,1264,1486,1651",None,0.192,"69,832,59,2092,500,1486,1264,4,542,532","2092,69,1264,1486,1651,4,238,832,534,542",None,0.246,"69,832,59,2092,500,1486,1264,4,542,532,174,238,28,1106,203,1651,350,520,172,475","2092,69,1264,1486,1651,4,238,832,534,542,500,532,174,1000,2588,1245,1172,1106,2451,533",None,0.209,True,BERT4Rec,ml-1m,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 31 Jan 2025 17:46:07"
84,genetic,None,"449,1593,1686,1774,614,473,1527,585,499,522,2640,2201,1407,1380,1798,1408,472,1225,396,2287,2379,1969,2418,22,1183,168,68,337,129,2505,157,52,1524,150,260,277,245,2040,185,247,940,339,1536,122,2039,795,2634,1077,1645,1965","449,1593,1686,1774,614,473,1527,585,499,522,2640,2201,1407,1380,1798,1408,472,1225,396,2287,2379,1969,2418,22,1183,168,68,337,129,2505,157,52,1524,150,260,277,245,2040,185,247,940,339,1536,122,2039,795,2634,1407,1645,1965",None,1,None,None,207.774,None,None,None,None,942,1212,None,0,None,"942,1212,427,426,2321","1212,942,795,46,663",None,0.277,None,"942,1212,427,426,2321,756,410,397,995,1307","1212,942,795,46,663,756,139,344,138,557",None,0.258,None,"942,1212,427,426,2321,756,410,397,995,1307,46,222,696,1419,976,400,138,663,598,1454","1212,942,795,46,663,756,139,344,138,557,2321,1739,972,767,969,1653,535,105,615,427",None,0.19,None,"(None, 10, 0)",None,None,"449,1593,1686,1774,614,473,1527,585,499,522,2640,2201,1407,1380,1798,1408,472,1225,396,2287,2379,1969,2418,22,1183,168,68,337,129,2505,157,52,1524,150,260,277,245,2040,185,247,940,339,1536,122,2039,795,2634,1077,1645,1965","449,1593,1686,1774,614,473,1527,585,499,522,2640,2201,1407,1380,1798,1408,472,1225,396,2287,2379,1969,2418,22,1183,168,68,337,129,2505,157,52,1524,150,260,277,245,2040,185,247,940,339,1536,122,2039,795,2634,1077,1645,1","sync_449,sync_1593,sync_1686,sync_1774,sync_614,sync_473,sync_1527,sync_585,sync_499,sync_522,sync_2640,sync_2201,sync_1407,sync_1380,sync_1798,sync_1408,sync_472,sync_1225,sync_396,sync_2287,sync_2379,sync_1969,sync_2418,sync_22,sync_1183,sync_168,sync_68,sync_337,sync_129,sync_2505,sync_157,sync_52,sync_1524,sync_150,sync_260,sync_277,sync_245,sync_2040,sync_185,sync_247,sync_940,sync_339,sync_1536,sync_122,sync_2039,sync_795,sync_2634,sync_1077,sync_1645,add_1,del_1965",1,None,None,None,204.585,None,176,1212,None,0,"176,207,767,204,995","1212,942,795,46,663",None,0.0,"176,207,767,204,995,756,15,83,566,97","1212,942,795,46,663,756,139,344,138,557",None,0.078,"176,207,767,204,995,756,15,83,566,97,554,427,421,140,757,694,16,662,23,415","1212,942,795,46,663,756,139,344,138,557,2321,1739,972,767,969,1653,535,105,615,427",None,0.057,True,BERT4Rec,ml-1m,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 31 Jan 2025 17:46:07"
85,genetic,None,"2965,1559,1560,1259,3044,460,1235,2140,524,2073,884,1832,2746,2493,1173,2145,305,1969,963,3,117,727,1762,415,265,370,614,239,420,797,320,1340,2075,1390,1922,961,1212,1535,293,1584,650,1632,12,1532,2228,2221,618,15,2328,403","2965,1559,1560,1259,3044,460,1235,2140,524,2073,884,1832,2746,2493,1173,2145,305,1969,963,3,117,727,1762,415,265,370,614,239,420,797,320,1340,2075,1390,1922,961,1212,1535,293,1584,650,1632,12,1532,2228,2221,618,15,2328,460",None,1,None,None,207.264,None,None,None,None,2700,404,None,0,None,"2700,1547,680,15,722","404,427,403,2328,1624",None,0.0,None,"2700,1547,680,15,722,2335,3044,427,2044,1132","404,427,403,2328,1624,2104,1576,2228,2044,411",None,0.086,None,"2700,1547,680,15,722,2335,3044,427,2044,1132,2016,1739,636,926,404,46,1624,466,306,2427","404,427,403,2328,1624,2104,1576,2228,2044,411,3,579,389,1532,12,15,409,722,1947,650",None,0.074,None,"(None, 10, 0)",None,None,"2965,1559,1560,1259,3044,460,1235,2140,524,2073,884,1832,2746,2493,1173,2145,305,1969,963,3,117,727,1762,415,265,370,614,239,420,797,320,1340,2075,1390,1922,961,1212,1535,293,1584,650,1632,12,1532,2228,2221,618,15,2328,403","2965,1559,1560,1259,3044,460,1235,2140,524,2073,884,1832,2746,2493,1173,2145,305,1969,963,3,117,727,1762,415,265,370,614,239,420,797,320,1340,2075,1390,1922,961,1212,1535,293,1584,650,1632,12,1532,2228,2221,618,15,2328,2","sync_2965,sync_1559,sync_1560,sync_1259,sync_3044,sync_460,sync_1235,sync_2140,sync_524,sync_2073,sync_884,sync_1832,sync_2746,sync_2493,sync_1173,sync_2145,sync_305,sync_1969,sync_963,sync_3,sync_117,sync_727,sync_1762,sync_415,sync_265,sync_370,sync_614,sync_239,sync_420,sync_797,sync_320,sync_1340,sync_2075,sync_1390,sync_1922,sync_961,sync_1212,sync_1535,sync_293,sync_1584,sync_650,sync_1632,sync_12,sync_1532,sync_2228,sync_2221,sync_618,sync_15,sync_2328,add_2,del_403",1,None,None,None,188.721,None,1576,404,None,0,"1576,15,579,722,3","404,427,403,2328,1624",None,0.0,"1576,15,579,722,3,1624,2044,12,610,2228","404,427,403,2328,1624,2104,1576,2228,2044,411",None,0.098,"1576,15,579,722,3,1624,2044,12,610,2228,415,2328,1532,427,2510,404,650,2142,420,636","404,427,403,2328,1624,2104,1576,2228,2044,411,3,579,389,1532,12,15,409,722,1947,650",None,0.131,True,BERT4Rec,ml-1m,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 31 Jan 2025 17:46:07"
86,genetic,None,"123,289,1146,1244,265,906,152,320,1015,252,880,323,1059,87,844,896,494,1191,536,22,5,955,2185,190,365,114,600,156,539,161,684,529,120,1076,897,1001,125,1242,65,739,744,97,45,1017,663,1941,612,44,1,1458","123,289,1146,1244,265,906,152,320,1015,252,880,323,1059,87,844,896,494,1191,536,22,5,955,2185,190,365,114,600,156,539,161,684,529,120,1076,897,1001,125,1242,65,739,744,97,45,1017,663,1941,612,44,1,1948",None,1,None,None,208.161,None,None,None,None,744,125,None,0,None,"744,612,45,125,995","125,744,106,487,10",None,0.192,None,"744,612,45,125,995,663,670,560,435,210","125,744,106,487,10,129,168,45,175,612",None,0.143,None,"744,612,45,125,995,663,670,560,435,210,1241,630,1159,129,487,97,1254,247,322,128","125,744,106,487,10,129,168,45,175,612,24,1,1467,435,207,128,245,322,630,1254",None,0.145,None,"(None, 10, 0)",None,None,"123,289,1146,1244,265,906,152,320,1015,252,880,323,1059,87,844,896,494,1191,536,22,5,955,2185,190,365,114,600,156,539,161,684,529,120,1076,897,1001,125,1242,65,739,744,97,45,1017,663,1941,612,44,1,1458","123,289,1146,1244,265,906,152,320,1015,252,880,323,1059,87,844,896,494,1191,536,22,5,955,2185,190,365,114,600,156,539,161,684,529,120,1076,897,1001,125,1242,65,739,744,97,45,1017,663,1941,612,44,1,15","sync_123,sync_289,sync_1146,sync_1244,sync_265,sync_906,sync_152,sync_320,sync_1015,sync_252,sync_880,sync_323,sync_1059,sync_87,sync_844,sync_896,sync_494,sync_1191,sync_536,sync_22,sync_5,sync_955,sync_2185,sync_190,sync_365,sync_114,sync_600,sync_156,sync_539,sync_161,sync_684,sync_529,sync_120,sync_1076,sync_897,sync_1001,sync_125,sync_1242,sync_65,sync_739,sync_744,sync_97,sync_45,sync_1017,sync_663,sync_1941,sync_612,sync_44,sync_1,add_15,del_1458",1,None,None,None,252.074,None,630,125,None,0,"630,45,10,663,322","125,744,106,487,10",None,0.044,"630,45,10,663,322,612,1159,1254,207,421","125,744,106,487,10,129,168,45,175,612",None,0.051,"630,45,10,663,322,612,1159,1254,207,421,560,125,175,214,105,210,247,767,662,339","125,744,106,487,10,129,168,45,175,612,24,1,1467,435,207,128,245,322,630,1254",None,0.065,True,BERT4Rec,ml-1m,False,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",genetic,True,0.5,"Fri, 31 Jan 2025 17:46:07"
